per,treat,rep,case,base,color,prop_selfgrooming
POST,HTx,1,case_1,HL,purple,0.021111111111111
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0.062380952380952
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0.115789473684211
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0.108970099667774
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0.015
POST,HTx,1,case_1,HL,purple,0.074766355140187
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0.217857142857143
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0.02165725047081
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0.114083983649201
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0
POST,HTx,1,case_1,HL,purple,0.196296296296296
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0.041223404255319
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0.013888888888889
POST,HTx,1,case_1,HL,blue,0.014857881136951
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0.042962962962963
POST,HTx,1,case_1,HL,blue,0.016296296296296
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0.011851851851852
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0.045185185185185
POST,HTx,1,case_1,HL,blue,0.080808080808081
POST,HTx,1,case_1,HL,blue,0.163716814159292
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0.16374269005848
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,blue,0.078518518518519
POST,HTx,1,case_1,HL,blue,0.018511522478277
POST,HTx,1,case_1,HL,blue,0.187250996015936
POST,HTx,1,case_1,HL,blue,0.090584028605483
POST,HTx,1,case_1,HL,blue,0
POST,HTx,1,case_1,HL,green,0
POST,HTx,1,case_1,HL,green,0
POST,HTx,1,case_1,HL,green,0
POST,HTx,1,case_1,HL,green,0
POST,HTx,1,case_1,HL,green,0
POST,HTx,1,case_1,HL,green,0
POST,HTx,1,case_1,HL,green,0
POST,HTx,1,case_1,HL,green,0
POST,HTx,1,case_1,HL,green,0
POST,HTx,1,case_1,HL,green,0.005925925925926
POST,HTx,1,case_1,HL,green,0
POST,HTx,1,case_1,HL,green,0.087407407407407
POST,HTx,1,case_1,HL,green,0.005185185185185
POST,HTx,1,case_1,HL,green,0.022222222222222
POST,HTx,1,case_1,T,orange,0
POST,HTx,1,case_1,T,orange,0
POST,HTx,1,case_1,T,orange,0.041942604856512
POST,HTx,1,case_1,T,orange,0.003703703703704
POST,HTx,1,case_1,T,orange,0
POST,HTx,1,case_1,T,orange,0
POST,HTx,1,case_1,T,orange,0.082962962962963
POST,HTx,1,case_1,T,orange,0.031111111111111
POST,HTx,1,case_1,T,orange,0.096296296296296
POST,HTx,1,case_1,T,purple,0.053333333333333
POST,HTx,1,case_1,T,purple,0.016666666666667
POST,HTx,1,case_1,T,purple,0
POST,HTx,1,case_1,T,purple,0
POST,HTx,1,case_1,T,purple,0
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,blue,0.008518518518519
POST,HTx,1,case_1,T,blue,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0.013623978201635
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0.667530224525043
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0.062344139650873
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0.013703703703704
POST,HTx,1,case_1,T,green,0.576335877862595
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0.025
POST,HTx,1,case_1,T,green,0.564986737400531
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0.356828193832599
POST,HTx,1,case_1,T,green,0.056910569105691
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0.058956916099773
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0.014444444444444
POST,HTx,1,case_1,T,green,0.040345821325648
POST,HTx,1,case_1,T,green,0.15
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0.009775171065494
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,T,green,0
POST,HTx,1,case_1,N,orange,0.19962962962963
POST,HTx,1,case_1,N,purple,0.016296296296296
POST,HTx,1,case_1,N,purple,0.016666666666667
POST,HTx,1,case_1,N,purple,0.022592592592593
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0.079416531604538
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0.048518518518519
POST,HTx,1,case_1,N,purple,0.031481481481482
POST,HTx,1,case_1,N,purple,0.094814814814815
POST,HTx,1,case_1,N,purple,0.286821705426357
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0.184579439252336
POST,HTx,1,case_1,N,purple,0.510373443983402
POST,HTx,1,case_1,N,purple,0.121481481481481
POST,HTx,1,case_1,N,purple,0.506717850287908
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0.446428571428571
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0.172544080604534
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0.783333333333333
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,purple,0
POST,HTx,1,case_1,N,blue,0
POST,HTx,1,case_1,N,blue,0.008518518518519
POST,HTx,1,case_1,N,blue,0.016296296296296
POST,HTx,1,case_1,N,blue,0
POST,HTx,1,case_1,N,blue,0.039259259259259
POST,HTx,1,case_1,N,blue,0.018148148148148
POST,HTx,1,case_1,N,blue,0
POST,HTx,1,case_1,N,green,0.055925925925926
POST,HTx,1,case_1,N,green,0.142335766423358
POST,HTx,1,case_1,N,green,0
POST,HTx,1,case_1,N,green,0
POST,HTx,1,case_1,N,green,0.02
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0.28133704735376
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0.118148148148148
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0.065217391304348
POST,HTx,2,case_1,HL,yellow,0.058518518518519
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0.269311064718163
POST,HTx,2,case_1,HL,yellow,0.1
POST,HTx,2,case_1,HL,yellow,0.107744107744108
POST,HTx,2,case_1,HL,yellow,0.159398496240602
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0.235555555555556
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0.062051498522583
POST,HTx,2,case_1,HL,yellow,0.067037037037037
POST,HTx,2,case_1,HL,yellow,0.546906187624751
POST,HTx,2,case_1,HL,yellow,0.056666666666667
POST,HTx,2,case_1,HL,yellow,0
POST,HTx,2,case_1,HL,yellow,0.595679012345679
POST,HTx,2,case_1,HL,yellow,0.20141065830721
POST,HTx,2,case_1,HL,yellow,0.108148148148148
POST,HTx,2,case_1,HL,yellow,0.087777777777778
POST,HTx,2,case_1,HL,red,0.450777202072539
POST,HTx,2,case_1,HL,red,0.347985347985348
POST,HTx,2,case_1,HL,red,0.007037037037037
POST,HTx,2,case_1,HL,red,0
POST,HTx,2,case_1,HL,purple,0
POST,HTx,2,case_1,HL,purple,0
POST,HTx,2,case_1,HL,purple,0
POST,HTx,2,case_1,HL,purple,0.061111111111111
POST,HTx,2,case_1,HL,purple,0.055555555555556
POST,HTx,2,case_1,HL,green,0
POST,HTx,2,case_1,HL,green,0
POST,HTx,2,case_1,HL,green,0.02962962962963
POST,HTx,2,case_1,HL,green,0
POST,HTx,2,case_1,HL,green,0
POST,HTx,2,case_1,HL,green,0.004074074074074
POST,HTx,2,case_1,HL,green,0
POST,HTx,2,case_1,HL,green,0
POST,HTx,2,case_1,T,yellow,0.106666666666667
POST,HTx,2,case_1,T,yellow,0.058518518518519
POST,HTx,2,case_1,T,yellow,0.589519650655022
POST,HTx,2,case_1,T,yellow,0.099259259259259
POST,HTx,2,case_1,T,yellow,0
POST,HTx,2,case_1,T,yellow,0
POST,HTx,2,case_1,T,yellow,0.029508196721312
POST,HTx,2,case_1,T,yellow,0.262433052792655
POST,HTx,2,case_1,T,yellow,0.178148148148148
POST,HTx,2,case_1,T,yellow,0.067037037037037
POST,HTx,2,case_1,T,yellow,0.787096774193548
POST,HTx,2,case_1,T,yellow,0
POST,HTx,2,case_1,T,yellow,0.777037037037037
POST,HTx,2,case_1,T,yellow,0
POST,HTx,2,case_1,T,yellow,0.270740740740741
POST,HTx,2,case_1,T,yellow,0.042222222222222
POST,HTx,2,case_1,T,red,0.072592592592593
POST,HTx,2,case_1,T,red,0
POST,HTx,2,case_1,T,purple,0.047037037037037
POST,HTx,2,case_1,T,purple,0.010740740740741
POST,HTx,2,case_1,T,purple,0.055555555555556
POST,HTx,2,case_1,T,green,0
POST,HTx,2,case_1,T,green,0
POST,HTx,2,case_1,T,green,0.03957528957529
POST,HTx,2,case_1,T,green,0
POST,HTx,2,case_1,T,green,0
POST,HTx,2,case_1,N,yellow,0.199170124481328
POST,HTx,2,case_1,N,yellow,0.713159968479117
POST,HTx,2,case_1,N,yellow,0
POST,HTx,2,case_1,N,yellow,0
POST,HTx,2,case_1,N,yellow,0.189024390243902
POST,HTx,2,case_1,N,yellow,0.047777777777778
POST,HTx,2,case_1,N,yellow,0.29746835443038
POST,HTx,2,case_1,N,yellow,0.055379746835443
POST,HTx,2,case_1,N,yellow,0.13813615333774
POST,HTx,2,case_1,N,yellow,0.058669001751314
POST,HTx,2,case_1,N,yellow,0
POST,HTx,2,case_1,N,yellow,0.109614665170221
POST,HTx,2,case_1,N,yellow,0.173703703703704
POST,HTx,2,case_1,N,yellow,0.456639566395664
POST,HTx,2,case_1,N,yellow,0.021851851851852
POST,HTx,2,case_1,N,yellow,0.221851851851852
POST,HTx,2,case_1,N,yellow,0.201873935264055
POST,HTx,2,case_1,N,yellow,0.245606865549653
POST,HTx,2,case_1,N,yellow,0.071111111111111
POST,HTx,2,case_1,N,red,0.121851851851852
POST,HTx,2,case_1,N,purple,0.047037037037037
POST,HTx,2,case_1,N,green,0.144366197183099
POST,HTx,2,case_1,N,green,0
POST,HTx,2,case_1,N,green,0
POST,HTx,3,case_1,HL,yellow,0
POST,HTx,3,case_1,HL,yellow,0
POST,HTx,3,case_1,HL,yellow,0
POST,HTx,3,case_1,HL,yellow,0.075652173913044
POST,HTx,3,case_1,HL,yellow,0.164444444444444
POST,HTx,3,case_1,HL,yellow,0.007037037037037
POST,HTx,3,case_1,HL,orange,0
POST,HTx,3,case_1,HL,orange,0
POST,HTx,3,case_1,HL,orange,0
POST,HTx,3,case_1,HL,orange,0
POST,HTx,3,case_1,HL,orange,0.046666666666667
POST,HTx,3,case_1,HL,orange,0.223333333333333
POST,HTx,3,case_1,HL,orange,0.019259259259259
POST,HTx,3,case_1,HL,orange,0.09962962962963
POST,HTx,3,case_1,HL,orange,0.274074074074074
POST,HTx,3,case_1,HL,orange,0.251481481481481
POST,HTx,3,case_1,HL,blue,0
POST,HTx,3,case_1,HL,blue,0
POST,HTx,3,case_1,HL,blue,0.031809145129225
POST,HTx,3,case_1,HL,blue,0.09
POST,HTx,3,case_1,HL,blue,0.211251435132032
POST,HTx,3,case_1,HL,blue,0.082592592592593
POST,HTx,3,case_1,HL,blue,0
POST,HTx,3,case_1,HL,blue,0.224814814814815
POST,HTx,3,case_1,HL,blue,0.142765273311897
POST,HTx,3,case_1,HL,blue,0.022592592592593
POST,HTx,3,case_1,HL,blue,0
POST,HTx,3,case_1,HL,blue,0
POST,HTx,3,case_1,HL,blue,0.278481012658228
POST,HTx,3,case_1,HL,blue,0.361111111111111
POST,HTx,3,case_1,HL,blue,0.022962962962963
POST,HTx,3,case_1,T,yellow,0.205959684487292
POST,HTx,3,case_1,T,yellow,0.1289592760181
POST,HTx,3,case_1,T,yellow,0.341605839416058
POST,HTx,3,case_1,T,yellow,0.264444444444444
POST,HTx,3,case_1,T,yellow,0.005620232838218
POST,HTx,3,case_1,T,yellow,0.131481481481481
POST,HTx,3,case_1,T,yellow,0.100740740740741
POST,HTx,3,case_1,T,yellow,0.028518518518519
POST,HTx,3,case_1,T,yellow,0
POST,HTx,3,case_1,T,yellow,0.594936708860759
POST,HTx,3,case_1,T,yellow,0.302962962962963
POST,HTx,3,case_1,T,yellow,0.018148148148148
POST,HTx,3,case_1,T,yellow,0.186274509803922
POST,HTx,3,case_1,T,yellow,0.672222222222222
POST,HTx,3,case_1,T,yellow,0.051111111111111
POST,HTx,3,case_1,T,orange,0
POST,HTx,3,case_1,T,orange,0.223333333333333
POST,HTx,3,case_1,T,orange,0.057692307692308
POST,HTx,3,case_1,T,orange,0.117407407407407
POST,HTx,3,case_1,T,orange,0
POST,HTx,3,case_1,T,orange,0
POST,HTx,3,case_1,T,orange,0
POST,HTx,3,case_1,T,orange,0.218597675290589
POST,HTx,3,case_1,T,orange,0.297037037037037
POST,HTx,3,case_1,T,blue,0.044814814814815
POST,HTx,3,case_1,T,blue,0.082592592592593
POST,HTx,3,case_1,T,blue,0
POST,HTx,3,case_1,T,blue,0.034444444444444
POST,HTx,3,case_1,T,blue,0
POST,HTx,3,case_1,T,blue,0
POST,HTx,3,case_1,T,blue,0.353424657534247
POST,HTx,3,case_1,T,blue,0
POST,HTx,3,case_1,T,blue,0.154444444444444
POST,HTx,3,case_1,T,blue,0.117021276595745
POST,HTx,3,case_1,T,blue,0
POST,HTx,3,case_1,T,blue,0
POST,HTx,3,case_1,T,blue,0
POST,HTx,3,case_1,T,blue,0.063703703703704
POST,HTx,3,case_1,T,blue,0.09106529209622
POST,HTx,3,case_1,T,blue,0.163333333333333
POST,HTx,3,case_1,T,blue,0.221851851851852
POST,HTx,3,case_1,N,yellow,0
POST,HTx,3,case_1,N,yellow,0.194814814814815
POST,HTx,3,case_1,N,yellow,0.062780269058296
POST,HTx,3,case_1,N,yellow,0.026666666666667
POST,HTx,3,case_1,N,yellow,0.403225806451613
POST,HTx,3,case_1,N,yellow,0.027906976744186
POST,HTx,3,case_1,N,yellow,0
POST,HTx,3,case_1,N,yellow,0.130740740740741
POST,HTx,3,case_1,N,yellow,0
POST,HTx,3,case_1,N,yellow,0.232
POST,HTx,3,case_1,N,yellow,0.056184866334391
POST,HTx,3,case_1,N,yellow,0
POST,HTx,3,case_1,N,yellow,0
POST,HTx,3,case_1,N,yellow,0.029733959311424
POST,HTx,3,case_1,N,yellow,0.2
POST,HTx,3,case_1,N,yellow,0.507537688442211
POST,HTx,3,case_1,N,yellow,0.155185185185185
POST,HTx,3,case_1,N,yellow,0.027037037037037
POST,HTx,3,case_1,N,yellow,0.079854809437387
POST,HTx,3,case_1,N,yellow,0.358744394618834
POST,HTx,3,case_1,N,yellow,0
POST,HTx,3,case_1,N,yellow,0.193703703703704
POST,HTx,3,case_1,N,yellow,0.061111111111111
POST,HTx,3,case_1,N,orange,0
POST,HTx,3,case_1,N,orange,0.03037037037037
POST,HTx,3,case_1,N,orange,0
POST,HTx,3,case_1,N,orange,0.527037037037037
POST,HTx,3,case_1,N,orange,0.04962962962963
POST,HTx,3,case_1,N,blue,0.077777777777778
POST,HTx,3,case_1,N,blue,0.285925925925926
POST,HTx,3,case_1,N,blue,0
POST,HTx,3,case_1,N,blue,0.12037037037037
POST,HTx,3,case_1,N,blue,0
POST,HTx,3,case_1,N,blue,0
POST,HTx,3,case_1,N,blue,0.152592592592593
POST,HTx,3,case_1,N,blue,0.155038759689922
POST,HTx,3,case_1,N,blue,0.497311827956989
POST,HTx,3,case_1,N,blue,0.07843137254902
POST,HTx,3,case_1,N,blue,0.105555555555556
POST,HTx,3,case_1,N,blue,0.27689594356261
POST,HTx,3,case_1,N,blue,0.127659574468085
POST,HTx,3,case_1,N,blue,0.252592592592593
POST,HTx,3,case_1,N,blue,0.146296296296296
POST,HTx,3,case_1,N,blue,0.057037037037037
POST,HTx,3,case_1,N,blue,0
POST,HTx,3,case_1,N,blue,0
POST,HTx,3,case_1,N,blue,0
POST,HTx,3,case_1,N,blue,0.034814814814815
POST,HTx,3,case_1,N,blue,0.223333333333333
POST,HTx,3,case_1,N,blue,0.272222222222222
POST,HTx,4,case_1,HL,red,0
POST,HTx,4,case_1,HL,red,0
POST,HTx,4,case_1,HL,red,0
POST,HTx,4,case_1,HL,red,0.115176151761518
POST,HTx,4,case_1,HL,red,0
POST,HTx,4,case_1,HL,red,0.017777777777778
POST,HTx,4,case_1,HL,purple,0.153928380545163
POST,HTx,4,case_1,HL,purple,0.094074074074074
POST,HTx,4,case_1,HL,purple,0.03448275862069
POST,HTx,4,case_1,HL,purple,0
POST,HTx,4,case_1,HL,purple,0
POST,HTx,4,case_1,HL,purple,0.326513213981245
POST,HTx,4,case_1,HL,purple,0
POST,HTx,4,case_1,HL,purple,0.014444444444444
POST,HTx,4,case_1,HL,purple,0.071035517758879
POST,HTx,4,case_1,HL,purple,0
POST,HTx,4,case_1,HL,purple,0
POST,HTx,4,case_1,HL,purple,0.406947890818859
POST,HTx,4,case_1,HL,purple,0
POST,HTx,4,case_1,HL,purple,0.072222222222222
POST,HTx,4,case_1,HL,purple,0.036296296296296
POST,HTx,4,case_1,HL,purple,0
POST,HTx,4,case_1,HL,purple,0
POST,HTx,4,case_1,HL,purple,0.035555555555556
POST,HTx,4,case_1,HL,purple,0.080472103004292
POST,HTx,4,case_1,HL,purple,0
POST,HTx,4,case_1,HL,purple,0.101851851851852
POST,HTx,4,case_1,HL,blue,0
POST,HTx,4,case_1,HL,blue,0.076633165829146
POST,HTx,4,case_1,HL,blue,0
POST,HTx,4,case_1,HL,blue,0
POST,HTx,4,case_1,HL,blue,0
POST,HTx,4,case_1,HL,blue,0
POST,HTx,4,case_1,HL,blue,0.11353711790393
POST,HTx,4,case_1,HL,blue,0.10595567867036
POST,HTx,4,case_1,HL,blue,0
POST,HTx,4,case_1,HL,blue,0
POST,HTx,4,case_1,HL,blue,0.109947643979058
POST,HTx,4,case_1,HL,blue,0.09967845659164
POST,HTx,4,case_1,HL,blue,0
POST,HTx,4,case_1,HL,blue,0.450171821305842
POST,HTx,4,case_1,HL,blue,0
POST,HTx,4,case_1,HL,blue,0.26037037037037
POST,HTx,4,case_1,HL,blue,0.280653950953678
POST,HTx,4,case_1,HL,blue,0.071851851851852
POST,HTx,4,case_1,HL,blue,0
POST,HTx,4,case_1,HL,blue,0.024814814814815
POST,HTx,4,case_1,HL,blue,0.088888888888889
POST,HTx,4,case_1,HL,green,0
POST,HTx,4,case_1,HL,green,0
POST,HTx,4,case_1,HL,green,0.14070351758794
POST,HTx,4,case_1,HL,green,0
POST,HTx,4,case_1,HL,green,0
POST,HTx,4,case_1,HL,green,0
POST,HTx,4,case_1,HL,green,0.043285238623751
POST,HTx,4,case_1,HL,green,0
POST,HTx,4,case_1,HL,green,0
POST,HTx,4,case_1,HL,green,0.080600333518622
POST,HTx,4,case_1,HL,green,0
POST,HTx,4,case_1,HL,green,0.044074074074074
POST,HTx,4,case_1,HL,green,0.173295454545455
POST,HTx,4,case_1,HL,green,0.035925925925926
POST,HTx,4,case_1,T,purple,0.012222222222222
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0.014444444444444
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0.031947261663286
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0.073333333333333
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0.070744288872513
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0.036666666666667
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0
POST,HTx,4,case_1,T,purple,0.035555555555556
POST,HTx,4,case_1,T,blue,0.021111111111111
POST,HTx,4,case_1,T,blue,0
POST,HTx,4,case_1,T,blue,0.005185185185185
POST,HTx,4,case_1,T,green,0
POST,HTx,4,case_1,T,green,0
POST,HTx,4,case_1,T,green,0.020740740740741
POST,HTx,4,case_1,T,green,0
POST,HTx,4,case_1,T,green,0
POST,HTx,4,case_1,T,green,0.003703703703704
POST,HTx,4,case_1,N,red,0.031481481481482
POST,HTx,4,case_1,N,purple,0.106666666666667
POST,HTx,4,case_1,N,purple,0.070680628272251
POST,HTx,4,case_1,N,purple,0
POST,HTx,4,case_1,N,purple,0
POST,HTx,4,case_1,N,purple,0.012592592592593
POST,HTx,4,case_1,N,purple,0
POST,HTx,4,case_1,N,purple,0.093889716840537
POST,HTx,4,case_1,N,purple,0
POST,HTx,4,case_1,N,purple,0.099259259259259
POST,HTx,4,case_1,N,purple,0
POST,HTx,4,case_1,N,purple,0.128358208955224
POST,HTx,4,case_1,N,purple,0.158148148148148
POST,HTx,4,case_1,N,purple,0.072222222222222
POST,HTx,4,case_1,N,purple,0.036296296296296
POST,HTx,4,case_1,N,purple,0.044444444444444
POST,HTx,4,case_1,N,blue,0
POST,HTx,4,case_1,N,blue,0.111111111111111
POST,HTx,4,case_1,N,blue,0
POST,HTx,4,case_1,N,blue,0
POST,HTx,4,case_1,N,blue,0.00962962962963
POST,HTx,4,case_1,N,blue,0.075925925925926
POST,HTx,4,case_1,N,blue,0.048518518518519
POST,HTx,4,case_1,N,blue,0.229857819905213
POST,HTx,4,case_1,N,blue,0
POST,HTx,4,case_1,N,blue,0
POST,HTx,4,case_1,N,blue,0.072164948453608
POST,HTx,4,case_1,N,blue,0.007187780772686
POST,HTx,4,case_1,N,blue,0.003030303030303
POST,HTx,4,case_1,N,blue,0
POST,HTx,4,case_1,N,blue,0.005185185185185
POST,HTx,4,case_1,N,blue,0.038518518518519
POST,HTx,4,case_1,N,blue,0.088888888888889
POST,HTx,4,case_1,N,blue,0.040104620749782
POST,HTx,4,case_1,N,blue,0
POST,HTx,4,case_1,N,blue,0.028888888888889
POST,HTx,4,case_1,N,green,0
POST,HTx,4,case_1,N,green,0.034444444444444
POST,HTx,4,case_1,N,green,0
POST,HTx,5,case_1,HL,yellow,0.099596774193548
POST,HTx,5,case_1,HL,yellow,0.02
POST,HTx,5,case_1,HL,yellow,0
POST,HTx,5,case_1,HL,yellow,0
POST,HTx,5,case_1,HL,yellow,0
POST,HTx,5,case_1,HL,yellow,0.252747252747253
POST,HTx,5,case_1,HL,yellow,0
POST,HTx,5,case_1,HL,yellow,0.040845747236905
POST,HTx,5,case_1,HL,yellow,0
POST,HTx,5,case_1,HL,yellow,0.114649681528662
POST,HTx,5,case_1,HL,yellow,0.072567344694887
POST,HTx,5,case_1,HL,yellow,0
POST,HTx,5,case_1,HL,yellow,0.07
POST,HTx,5,case_1,HL,yellow,0
POST,HTx,5,case_1,HL,yellow,0.053703703703704
POST,HTx,5,case_1,HL,yellow,0
POST,HTx,5,case_1,HL,orange,0
POST,HTx,5,case_1,HL,orange,0.352688172043011
POST,HTx,5,case_1,HL,orange,0.265437788018433
POST,HTx,5,case_1,HL,orange,0
POST,HTx,5,case_1,HL,orange,0
POST,HTx,5,case_1,HL,orange,0.196296296296296
POST,HTx,5,case_1,HL,orange,0
POST,HTx,5,case_1,HL,orange,0.21689259645464
POST,HTx,5,case_1,HL,orange,0.061481481481482
POST,HTx,5,case_1,HL,orange,0.055605786618445
POST,HTx,5,case_1,HL,orange,0.272592592592593
POST,HTx,5,case_1,HL,purple,0
POST,HTx,5,case_1,HL,purple,0
POST,HTx,5,case_1,HL,purple,0
POST,HTx,5,case_1,HL,purple,0
