"treatmentgroup","replicate","dish","color","treatment","level","type","headPRE","gasterPRE","selfGPRE","groomInPRE","groomOutPRE","head","gaster","selfG","groomIn","groomOut","HD","SD","PD","RD","GD"
"207","HTx","2","HTx.2","red","N","M","N",0.0147221725925,0.00503841343577,0.000893335715562,0.026692871181,0,0.0098401433954,0,0.000463352477107,0.0179731987172,0.0212044725708,-0.0048820291971,-0.000429983238455,0.0212044725708,-0.0087196724638,-0.00503841343577
"208","HTx","2","HTx.2","purple","N","M","N",0,0.00775415401108,0.000929069144184,0.094086117563,0.00385921029123,0.0103522698175,0.00513345770689,0.0054748753216,0.130848300838,0.0540903049591,0.0103522698175,0.004545806177416,0.05023109466787,0.036762183275,-0.00262069630419
"209","HTx","2","HTx.2","blue","G","H","H",0.0512417366446,0.00518134715026,0.0134357691621,0.147829194211,0.0835447561193,0.073880333126,0.0114009096341,0.0390435429394,0.405116386826,0.0179366182585,0.0226385964814,0.0256077737773,-0.0656081378608,0.257287192615,0.00621956248384
"210","HTx","2","HTx.2","green","N","M","N",0.0196176523137,0.0081114882973,0.00614614972307,0.0169019117384,0.162730033947,0.0275572789016,0.0147297313775,0.00521881211057,0.0316908707369,0.276243430759,0.0079396265879,-0.0009273376125,0.113513396812,0.0147889589985,0.0066182430802
"211","HTx","3","HTx.3","yellow","N","M","N",0.047969924812,0.0231203007519,0.0284210526316,0.197368421053,0.0331954887218,0.101779551073,0.0122879592686,0.057560032311,0.0463980613419,0.230081022202,0.053809626261,0.0291389796794,0.1968855334802,-0.1509703597111,-0.0108323414833
"212","HTx","3","HTx.3","orange","N","M","N",0.0469172932331,0.0174060150376,0.0362406015038,0.529022556391,0.0786090225564,0.154419504076,0.0102195677184,0.0328250067315,0.18203069542,0.149805399848,0.1075022108429,-0.0034155947723,0.0711963772916,-0.346991860971,-0.0071864473192
"213","HTx","3","HTx.3","red","R","H","H",0.155338345865,0.00921052631579,0.0235714285714,0.0106015037594,0.15545112782,0.187440334859,0.00822461018775,0.0159107042322,0.148960908624,0.0055932244878,0.032101988994,-0.0076607243392,-0.1498579033322,0.1383594048646,-0.00098591612804
"214","HTx","3","HTx.3","purple","N","M","N",0.0339473684211,0,0.0116917293233,0.125563909774,0.133345864662,0.0244657675079,0.00156659241671,0.0117983991384,0.237754877243,0,-0.0094816009132,0.0001066698151,-0.133345864662,0.112190967469,0.00156659241671
"215","HTx","3","HTx.3","blue","N","M","N",0.0344360902256,0.00695488721805,0.0201127819549,0.107593984962,0.52962406015,0.169571390106,0.00457738721758,0.0234499302377,0.0196068832154,0.303380412699,0.1351352998804,0.0033371482828,-0.226243647451,-0.0879871017466,-0.00237750000047
"216","HTx","3","HTx.3","green","T","X","C",0.118834586466,0.0152631578947,0.0245112781955,0.246278195489,0.286203007519,0.138716862899,0.0170611705383,0.020255550388,0.323856265146,0.269747631753,0.019882276433,-0.0042557278075,-0.016455375766,0.077578069657,0.0017980126436
"217","HTx","4","HTx.4","yellow","T","X","C",0.00108524417994,0.00588132329774,0.00696656747768,0.110904953615,0.0758620689655,0.00626411868856,0.00272299896209,0.0016850845595,0.296281824287,0.000537273337811,0.00517887450862,-0.00528148291818,-0.075324795627689,0.185376870672,-0.00315832433565
"218","HTx","4","HTx.4","orange","G","H","H",0.0211097496937,0.0296866795029,0.0293015928584,0.0472606336426,0.171013478033,0.0358996275719,0.0183283472739,0.0231027535259,0.547237316075,0,0.0147898778782,-0.0061988393325,-0.171013478033,0.4999766824324,-0.011358332229
"219","HTx","4","HTx.4","red","N","M","N",0.00392088219849,0,0.0188692455803,0.0282513565552,0.0159285839314,0.00218572562427,0.00250320532389,0.0393064289639,0.0388912632029,0.0300384638867,-0.00173515657422,0.0204371833836,0.0141098799553,0.0106399066477,0.00250320532389
"220","HTx","4","HTx.4","purple","N","M","N",0.0174689305094,0.0115175914581,0.00514615788552,0.239488884999,0.0737265884824,0.0337261127053,0.004505769583,0.00931680810794,0.0505403260272,0.486232370719,0.0162571821959,0.00417065022242,0.4125057822366,-0.1889485589718,-0.0070118218751
"221","HTx","4","HTx.4","blue","N","M","N",0.0774024155435,0.00346577980046,0.00990722912655,0.0262208997024,0.127673726588,0.0401978142744,0.00569021307772,0.0149825996703,0.0296355088833,0.302985530252,-0.0372046012691,0.00507537054375,0.175311803664,0.0034146091809,0.00222443327726
"222","HTx","4","HTx.4","green","N","M","N",0.0540521617364,0,0.0152284263959,0.0227201120252,0.0106423945388,0.0517247695219,0.00262531290067,0.0183527687893,0.0278283167471,0.170620917028,-0.0023273922145,0.0031243423934,0.1599785224892,0.0051082047219,0.00262531290067
"223","HTx","5","HTx.5","yellow","N","M","N",0.0206770869839,0.0126515735614,0,0.0459451881965,0.00259339735053,0.0462232243517,0.010061703701,0.0200506721945,0.0694742456753,0.191499678753,0.0255461373678,0.0200506721945,0.18890628140247,0.0235290574788,-0.0025898698604
"224","HTx","5","HTx.5","orange","N","M","N",0.0539006097988,0.0132473540338,0,0.210660965865,0.08621293895,0.0503206410396,0.00310336885236,0.0222084833497,0.0883611545502,0.27866070238,-0.0035799687592,0.0222084833497,0.19244776343,-0.1222998113148,-0.01014398518144
"225","HTx","5","HTx.5","red","R","H","H",0,0.0082007429733,0,0.105663419079,0,0.0199658144525,0.00783115733838,0.0234449818768,0.494211489738,0.0106072177571,0.0199658144525,0.0234449818768,0.0106072177571,0.388548070659,-0.000369585634920001
"226","HTx","5","HTx.5","purple","N","M","N",0.0132823999439,0.00382000420551,0.0220088315694,0,0.019450480129,0.0525026972639,0.00464293074396,0.0891369967633,0.00910402346923,0.0478476439854,0.03922029732,0.0671281651939,0.0283971638564,0.00910402346923,0.00082292653845
"227","HTx","5","HTx.5","blue","N","M","N",0.0202214901521,0.0036447746548,0.00353963692437,0,0.69709819864,0.0158805202992,0.00261846746918,0.00809785309913,0.000557636590658,0.580305730322,-0.0043409698529,0.00455821617476,-0.116792468318,0.000557636590658,-0.00102630718562
"228","HTx","5","HTx.5","green","T","X","C",0.015034695451,0.00897175299643,0,0.451706735824,0.008621293895,0.0226448945946,0.00315185899068,0.000848577420567,0.451079511704,0.00386708853087,0.0076101991436,0.000848577420567,-0.00475420536413,-0.000627224119999992,-0.00581989400575
"229","HTx","6","HTx.6","yellow","N","M","N",0.0449816079874,0.0259590120862,0.00409879138203,0.145980031529,0.0408828166054,0.113945086705,0.0130900770713,0.0307562620424,0.0434128131021,0.056936416185,0.0689634787176,0.02665747066037,0.0160535995796,-0.1025672184269,-0.0128689350149
"230","HTx","6","HTx.6","orange","R","H","H",0.000700648099492,0,0,0.0399019092661,0,0.0263607899807,0.0118015414258,0.0116088631985,0.294063102119,0.00639450867052,0.025660141881208,0.0116088631985,0.00639450867052,0.2541611928529,0.0118015414258
"231","HTx","6","HTx.6","red","N","M","N",0.10345069189,0.0145034156595,0.0325100718164,0.0118759852864,0.40676125416,0.17103805395,0.00555154142582,0.0391136801541,0.0157273603083,0.369147398844,0.06758736206,0.0066036083377,-0.037613855316,0.0038513750219,-0.00895187423368
"232","HTx","6","HTx.6","purple","N","M","N",0.0184270450166,0,0.00329304606761,0.224767910317,0.0572779821335,0.0502408477842,0.00651493256262,0.0143665703276,0.136199421965,0.172133911368,0.0318138027676,0.01107352425999,0.1148559292345,-0.088568488352,0.00651493256262
"233","HTx","6","HTx.6","blue","N","M","N",0.0264144333508,0,0,0.0823962165003,0.0558766859345,0.0408116570328,0.00110789980732,0.00645472061657,0.0262644508671,0.0891257225434,0.014397223682,0.00645472061657,0.0332490366089,-0.0561317656332,0.00110789980732
"234","HTx","6","HTx.6","green","T","X","C",0.00574531441583,0,0.00105097214924,0.0707654580487,0.0148887721142,0.0172687861272,0.00670761078998,0.00732177263969,0.179865125241,0.00179431599229,0.01152347171137,0.00627080049045,-0.01309445612191,0.1090996671923,0.00670761078998
"235","HTx","7","HTx.7","yellow","R","H","H",0.0789502223186,0,0,0.0027835014279,0,0.0708420505255,0,0.0127341548657,0.15120146086,0,-0.0081081717931,0.0127341548657,0,0.1484179594321,0
"236","HTx","7","HTx.7","orange","N","M","N",0.223439250985,0,0.00372338502693,0.0431984961862,0.0342696019954,0.193963067323,0.00518798901936,0.0518919834081,0.00685685261999,0.138745449928,-0.029476183662,0.04816859838117,0.1044758479326,-0.03634164356621,0.00518798901936
"237","HTx","7","HTx.7","red","N","M","N",0.0294617358927,0,0.00216896215161,0,0.186639193146,0.0587367428136,0.0068447594055,0.0128550870107,0.00628847153862,0.263390211752,0.0292750069209,0.01068612485909,0.076751018606,0.00628847153862,0.0068447594055
"238","HTx","7","HTx.7","purple","T","X","C",0.0884936557857,0,0.00733832194628,0.00618154213209,0.00361493691935,0.0667303575964,0.0143062727504,0.0381661849536,0.414688418328,0.00110048251926,-0.0217632981893,0.03082786300732,-0.00251445440009,0.40850687619591,0.0143062727504
"239","HTx","7","HTx.7","blue","N","M","N",0.0645266240104,0,0.0078082637458,0.0605140440299,0.128872501175,0.0861762465081,0.0059135818892,0.0292413926546,0.00868292800909,0.176512558803,0.0216496224977,0.0214331289088,0.047640057628,-0.05183111602081,0.0059135818892
"240","HTx","7","HTx.7","green","N","M","N",0.0570437045874,0,0.0542963525286,0.24071864946,0,0.148250716523,0.00214049896603,0.0597162931879,0.0157937381335,0.0237631664873,0.0912070119356,0.00541994065929999,0.0237631664873,-0.2249249113265,0.00214049896603
"241","HTx","8","HTx.8","yellow","N","M","N",0.101255611672,0.00427890011223,0.0446829405163,0.0479447250281,0.000420875420875,0.118590827816,0.00617358527038,0.139745324506,0.0139056685836,0.00142560286087,0.017335216144,0.0950623839897,0.001004727439995,-0.0340390564445,0.00189468515815
"242","HTx","8","HTx.8","orange","G","H","H",0.0175364758698,0.00722502805836,0.000280583613917,0.0710928731762,0.000701459034792,0.0132411926739,0.00778040883391,0.00913352341371,0.355410042043,0.00259749673803,-0.0042952831959,0.008852939799793,0.001896037703238,0.2843171688668,0.00055538077555
"243","HTx","8","HTx.8","red","T","X","C",0.0135732323232,0,0.000771604938272,0.0196759259259,0.00249017957351,0.0129633209298,0,0.00111148697627,0.224906973373,0,-0.000609911393400001,0.000339882037998,-0.00249017957351,0.2052310474471,0
"244","HTx","8","HTx.8","purple","N","M","N",0.129910213244,0.0194304152637,0.0534862514029,0.068427328844,0.245265151515,0.0789759822162,0.0013047890591,0.0337916203547,0.000277871744068,0.235309041705,-0.0509342310278,-0.0196946310482,-0.00995610981,-0.068149457099932,-0.0181256262046
"245","HTx","8","HTx.8","blue","N","M","N",0.0796156004489,0.0402988215488,0.00799663299663,0.163755611672,0.127490179574,0.048156381385,0.00569033006331,0.0150533997004,0.00346735611076,0.348004155995,-0.0314592190639,0.00705676670377,0.220513976421,-0.16028825556124,-0.03460849148549
"246","HTx","8","HTx.8","green","N","M","N",0.00599747474747,0.0125911896745,0.00599747474747,0.0365460157127,0.0310746352413,0.0193422896632,0,0.0104624752332,0.0134949016576,0.0241265162132,0.01334481491573,0.00446500048573,-0.0069481190281,-0.0230511140551,-0.0125911896745
"247","HTx","9","HTx.9","yellow","N","M","N",0.0660643502482,0.00432096561083,0.00607077813091,0.102988965468,0.0687426347177,0.0725266842294,0.00132338936094,0.0263935784696,0.0732316673469,0.184445846165,0.00646233398120001,0.02032280033869,0.1157032114473,-0.0297572981211,-0.00299757624989
"248","HTx","9","HTx.9","orange","T","X","C",0.0696711066671,0.00696353962075,0.0104988751205,0.0841338428026,0.459879298647,0.0912520252804,0.0189232310489,0.0244517828652,0.21595982833,0.165918395112,0.0215809186133,0.0139529077447,-0.293960903535,0.1318259855274,0.01195969142815
"249","HTx","9","HTx.9","red","N","M","N",0.051315930436,0.00996321822662,0.00228546941399,0.243581044888,0.010106060065,0.0980915983328,0.00281993247004,0.0102284392663,0.161255612037,0.188143915501,0.0467756678968,0.00794296985231,0.178037855436,-0.082325432851,-0.00714328575658
"250","HTx","9","HTx.9","purple","G","H","H",0.0959897153876,0.0158197336,0.0202835410492,0.59750740992,0.105810091776,0.0901141577925,0.0133452067332,0.0149283267164,0.763348298764,0.00473699182467,-0.0058755575951,-0.0053552143328,-0.10107309995133,0.165840888844,-0.0024745268668
"251","HTx","9","HTx.9","blue","N","M","N",0.00749919651466,0.0044638074492,0.00192836481806,0.174481305574,0.0840624218834,0.0494353950997,0.00320334434096,0.00455146995164,0.0793662572817,0.167724141343,0.04193619858504,0.00262310513358,0.0836617194596,-0.0951150482923,-0.00126046310824
"252","HTx","9","HTx.9","green","N","M","N",0.159482912545,0.00592793629254,0.0502089061886,0.0359604328108,0.510052494376,0.0827798597455,0.00295598184359,0.0121083942463,0.00440305245322,0.586595426267,-0.0767030527995,-0.0381005119423,0.076542931891,-0.03155738035758,-0.00297195444895
"253","HTx","10","HTx.10","yellow","G","H","H",0.0633034811498,0.00642784919832,0.0114834609273,0.0262169579662,0.409685107612,0.0718535693693,0.00868573111038,0.0136665317189,0.520150160097,0.00336142701164,0.0085500882195,0.0021830707916,-0.40632368060036,0.4939332021308,0.00225788191206
"254","HTx","10","HTx.10","orange","N","M","N",0.114329048101,0.0507005633396,0.0509894554384,0.576556406182,0.00613895709952,0.130629470146,0.0251616306601,0.0782574558659,0.299449167617,0.284335014047,0.016300422045,0.0272680004275,0.27819605694748,-0.277107238565,-0.0255389326795
"255","HTx","10","HTx.10","red","N","M","N",0.155785064278,0,0.0270836342626,0.00173335259281,0.113498483316,0.216309054997,0.00158256965147,0.0388404303608,0.0453179247482,0.276115466245,0.060523990719,0.0117567960982,0.162616982929,0.04358457215539,0.00158256965147
"256","HTx","10","HTx.10","purple","N","M","N",0.0471255236169,0,0.0255669507439,0.0360031778131,0.447710530117,0.0817047587501,0,0.0427171126078,0.0408891833205,0.447744531547,0.0345792351332,0.0171501618639,3.40014299999858e-05,0.0048860055074,0
"257","HTx","10","HTx.10","blue","N","M","N",0.0694424382493,0.014227935866,0.0166112956811,0.140329336993,0.348512205691,0.138542318403,0.00277256388552,0.0331726227718,0.0377731159447,0.181713346337,0.0690998801537,0.0165613270907,-0.166798859354,-0.1025562210483,-0.01145537198048
"258","HTx","10","HTx.10","green","T","X","C",0.0794453271703,0.0167196302181,0.0355698396649,0.567347970533,0.0226419182435,0.120986836456,0.0142676628268,0.0369266252009,0.314035797971,0.0643455645112,0.0415415092857,0.001356785536,0.0417036462677,-0.253312172562,-0.0024519673913
"259","HTx","12","HTx.12","yellow","N","M","N",0.00305487871404,0,0,0.176710186566,0,0.0273626373626,0.00177045177045,0.00188034188034,0.0813064713065,0.00328449328449,0.02430775864856,0.00188034188034,0.00328449328449,-0.0954037152595,0.00177045177045
"260","HTx","12","HTx.12","orange","N","M","N",0.105611521257,0.00334581954395,0.0110193839328,0.0234934720151,0.45164927083,0.162600732601,0.0015873015873,0.0233821733822,0,0.282808302808,0.056989211344,0.0123627894494,-0.168840968022,-0.0234934720151,-0.00175851795665
"261","HTx","12","HTx.12","red","R","H","H",0.146234134633,0.012110412045,0.0466960032003,0.00152743935702,0.166272684293,0.194932844933,0.0227472527473,0.0433333333333,0.315433455433,0.0822954822955,0.0486987103,-0.003362669867,-0.0839772019975,0.31390601607598,0.0106368407023
"262","HTx","12","HTx.12","purple","T","X","C",0.067061861294,0.0169109357384,0.0123286176674,0.324326290141,0,0.152979242979,0.0190231990232,0.0415506715507,0.283614163614,0.0170695970696,0.085917381685,0.0292220538833,0.0170695970696,-0.040712126527,0.0021122632848
"263","HTx","12","HTx.12","blue","N","M","N",0.0514601592901,0.00545514056079,0,0.135614794341,0.0188020511329,0.0521001221001,0.00145299145299,0.0136507936508,0.0143345543346,0.108192918193,0.000639962810000005,0.0136507936508,0.0893908670601,-0.1212802400064,-0.0040021491078
"264","HTx","12","HTx.12","green","N","M","N",0.11401243772,0.00709168272902,0.0258209986544,0.0725897370622,0.0975379132269,0.116202686203,0.00649572649573,0.0392307692308,0.048547008547,0.249584859585,0.00219024848300001,0.0134097705764,0.1520469463581,-0.0240427285152,-0.00059595623329
"265","HTx","13","HTx.13","yellow","G","H","H",0.0168960978907,0,0,0.056272898659,0.129833173265,0.0550825005237,0.00630922601077,0.0603566191421,0.725979963278,0,0.038186402633,0.0603566191421,-0.129833173265,0.669707064619,0.00630922601077
"266","HTx","13","HTx.13","orange","N","M","N",0.0520755522356,0.00889268310035,0.00793227332551,0.127378792729,0.011169209974,0.0634496186122,0.00506463259849,0.0137028502421,0.117213589481,0.219615285086,0.0113740663766,0.00577057691659,0.208446075112,-0.010165203248,-0.00382805050186
"267","HTx","13","HTx.13","red","T","X","C",0.168783125245,0.011347063636,0.0260377761178,0.000284565859211,0.120229075517,0.168192628557,0.0163892003795,0.0329262732437,0.360759571663,0.111890180035,-0.000590496687999986,0.0068884971259,-0.00833889548200001,0.360475005803789,0.0050421367435
"268","HTx","13","HTx.13","purple","N","M","N",0.0943691530609,0.0103866538612,0.0129833173265,0.245580336499,0.0532493864049,0.174169141477,0.00146640213922,0.0138384000197,0.0356126233811,0.477147539772,0.0797999884161,0.000855082693199999,0.4238981533671,-0.2099677131179,-0.00892025172198
"269","HTx","13","HTx.13","blue","N","M","N",0.0499768790239,0,0.0148685661438,0,0.099171201935,0.0961910512501,0.00280957720792,0.0267525970105,0.0892533671797,0.175955934,0.0462141722262,0.0118840308667,0.076784732065,0.0892533671797,0.00280957720792
"270","HTx","13","HTx.13","green","N","M","N",0.1017678654,0,0,0.0700743428307,0.0859388894817,0.0763391701889,0.00330248549001,0.018866064497,0.0342448028983,0.37845497899,-0.0254286952111,0.018866064497,0.2925160895083,-0.0358295399324,0.00330248549001
"271","HTx","14","HTx.14","yellow","G","H","H",0,0,0,0.026376316961,0,0.129446953974,0.00488340861922,0.0134293737028,0.611903308509,0,0.129446953974,0.0134293737028,0,0.585526991548,0.00488340861922
"272","HTx","14","HTx.14","orange","N","M","N",0.0516397091557,0.00352426175991,0.0246327348271,0.0801676806648,0,0.0525088511781,0.0046758637529,0.0025149554389,0.0766206812355,0.00782566231229,0.000869142022400002,-0.0221177793882,0.00782566231229,-0.00354699942929999,0.00115160199299
"273","HTx","14","HTx.14","red","N","M","N",0.102129396053,0.0137631696097,0.0142083395162,0.0547929959935,0.0161745066034,0.147820778904,0.00553046026126,0.0129044072763,0.0270785007936,0.349273592968,0.045691382851,-0.0013039322399,0.3330990863646,-0.0277144951999,-0.00823270934844
"274","HTx","14","HTx.14","purple","T","X","C",0.0118341000148,0.00489686897166,0,0.0271553642974,0,0.071798315224,0.0077768282261,0.00662922720059,0.195409595898,0.00753265779514,0.0599642152092,0.00662922720059,0.00753265779514,0.1682542316006,0.00287995925444
"275","HTx","14","HTx.14","blue","N","M","N",0.107731117376,0,0.0462605727853,0,0.172317851313,0.293737028446,0.0012208521548,0.0357465510927,0,0.140129410328,0.18600591107,-0.0105140216926,-0.032188440985,0,0.0012208521548
"276","HTx","14","HTx.14","green","N","M","N",0.0282682890637,0.0027081169313,0.00359845674432,0,0,0.14511048712,0.00831400317422,0.0208033207179,0.00250274691735,0.40875350995,0.1168421980563,0.01720486397358,0.40875350995,0.00250274691735,0.00560588624292
"277","HTx","15","HTx.15","yellow","G","H","H",0.12248128958,0.0114421416235,0.0261945883708,0.107548934945,0.275834772596,0.0564449436538,0.0135280249824,0.0685041411062,0.517163064542,0,-0.0660363459262,0.0423095527354,-0.275834772596,0.409614129597,0.0020858833589
"278","HTx","15","HTx.15","orange","N","M","N",0.0666378814047,0,0.000359815774324,0.228267127231,0,0.00681338484516,0,0.000629497512868,0.043287211326,0,-0.05982449655954,0.000269681738544,0,-0.184979915905,0
"279","HTx","15","HTx.15","red","T","X","C",0.0724668969488,0.010398675878,0.0212651122625,0.0823978123201,0.0337147380541,0.061234061987,0.0159966426799,0.032881987731,0.100781317501,0.0042830517052,-0.0112328349618,0.0116168754685,-0.0294316863489,0.0183835051809,0.0055979668019
"280","HTx","15","HTx.15","purple","N","M","N",0.0923287276914,0.0143206678181,0.0182786413356,0.0179907887162,0.389320667818,0.114877124554,0.00256736240542,0.016453336954,0.00354246639594,0.477060370046,0.0225483968626,-0.0018253043816,0.087739702228,-0.01444832232026,-0.01175330541268
"281","HTx","15","HTx.15","blue","N","M","N",0.0331750143926,0.00287852619459,0.00888744962579,0.201892630973,0,0.0755643877211,0.00488786304109,0.0163669353346,0.00696150190701,0.148524383771,0.0423893733285,0.00747948570881,0.148524383771,-0.19493112906599,0.0020093368465
"282","HTx","15","HTx.15","green","N","M","N",0.106073690271,0,0.0130613126079,0.0607728842832,0,0.140254514485,0.00171568929978,0.0531123097621,0.0180826246343,0.0599503807843,0.034180824214,0.0400509971542,0.0599503807843,-0.0426902596489,0.00171568929978
"283","HTx","16","HTx.16","yellow","N","M","N",0.103686956522,0.0134608695652,0.0502956521739,0.316417391304,0.233843478261,0.0640047120033,0.00309225219035,0.0330699192579,0.0455125530714,0.760743122193,-0.0396822445187,-0.017225732916,0.526899643932,-0.2709048382326,-0.01036861737485
"284","HTx","16","HTx.16","orange","N","M","N",0.0574956521739,0.00452173913043,0.00598260869565,0.0351304347826,0.0161391304348,0.091626377402,0.00846688099737,0.0133261344393,0.0235600166883,0.195143200726,0.0341307252281,0.00734352574365,0.1790040702912,-0.0115704180943,0.00394514186694
"285","HTx","16","HTx.16","red","N","M","N",0.0514782608696,0.00932173913043,0.0122434782609,0,0.548452173913,0.192284094535,0.00500650354627,0.0105651949837,0.0185903256681,0.413809605615,0.1408058336654,-0.0016782832772,-0.134642568298,0.0185903256681,-0.00431523558416
"286","HTx","16","HTx.16","purple","N","M","N",0.0255304347826,0.0116173913043,0.000486956521739,0.26532173913,0.0155130434783,0.0721525511081,0.0086264019437,0.00630721280094,0.117051562078,0.229489287555,0.0466221163255,0.005820256279201,0.2139762440767,-0.148270177052,-0.0029909893606
"287","HTx","16","HTx.16","blue","T","X","C",0.0507826086957,0,0.00713043478261,0.120104347826,0.123269565217,0.11978795985,0.00958352762167,0.0315483348467,0.293211770192,0.0437946351879,0.0690053511543,0.02441790006409,-0.0794749300291,0.173107422366,0.00958352762167
"288","HTx","16","HTx.16","green","R","H","H",0.0147130434783,0.00257391304348,0,0.200243478261,0,0.0269958524554,0.00402483618426,0.00382850271186,1.14505362358,0,0.0122828089771,0.00382850271186,0,0.944810145319,0.00145092314078
"289","HTx","17","HTx.17","yellow","N","M","N",0.0619537095308,0.0191594993357,0.020697853297,0.315327599469,0,0.184967191762,0.0123983190386,0.0496424270723,0.0222039271583,0.171819321226,0.1230134822312,0.0289445737753,0.171819321226,-0.2931236723107,-0.0067611802971
"290","HTx","17","HTx.17","orange","N","M","N",0,0,0.0212222921474,0.00108384029089,0.0665338088246,0.074451352879,0.00330539922833,0.0228920400088,0.0169079157553,0.572399302057,0.074451352879,0.0016697478614,0.5058654932324,0.01582407546441,0.00330539922833
"291","HTx","17","HTx.17","red","N","M","N",0.0583525627578,0.00923012376757,0.00814628347668,0,0.364205300329,0.196136737854,0.00656164753877,0.0423312280357,0.00320709739254,0.253864490919,0.1377841750962,0.03418494455902,-0.11034080941,0.00320709739254,-0.0026684762288
"292","HTx","17","HTx.17","purple","R","H","H",0.15880008391,0,0.0935948535067,0,0.0175512201944,0.104322823229,0.0114767393281,0.0258902460003,0.649394214937,0.0180752500553,-0.054477260681,-0.0677046075064,0.000524029860900003,0.649394214937,0.0114767393281
"293","HTx","17","HTx.17","blue","N","M","N",0.0229004964688,0.00534927627439,0.00409062303335,0.0831760016782,0.0193692748759,0.042183775282,0.00404266299673,0.00726204811875,0.0531198545133,0.207564326264,0.0192832788132,0.0031714250854,0.1881950513881,-0.0300561471649,-0.00130661327766
"294","HTx","17","HTx.17","green","T","X","C",0.0263967554716,0.0092650863576,0.00290189497238,0.0680721627858,0,0.0287409992382,0,0,0.478889680765,0,0.0023442437666,-0.00290189497238,0,0.4108175179792,-0.0092650863576
"295","TxTx","1","TxTx.1","yellow","T","X","C",0.0149322550897,0.00400794495283,0.00290842023125,0.0216358090374,0.608675604739,0.0192113370302,0.0124091189156,0.0114849044978,0.548552064079,0.00125693160813,0.0042790819405,0.00857648426655,-0.60741867313087,0.5269162550416,0.00840117396277
"296","TxTx","1","TxTx.1","orange","N","M","N",0.0310704405193,0.0320280910832,0.0368518124424,0.306802865858,0.00276654607363,0.0596303142329,0.0132101047443,0.0820825631547,0.251694393099,0.136586568084,0.0285598737136,0.0452307507123,0.13382002201037,-0.055108472759,-0.0188179863389
"297","TxTx","1","TxTx.1","red","N","M","N",0.0696602113925,0.00798042136625,0.0057459033837,0.0497978293254,0.485883521317,0.0638447319778,0.00329020332717,0.014011090573,0.00823166974738,0.387060998152,-0.00581547941470001,0.0082651871893,-0.098822523165,-0.04156615957802,-0.00469021803908
"298","TxTx","1","TxTx.1","purple","T","X","C",0,0.0149322550897,0.00170248989147,0.492728949422,0.0423139675108,0.019494762785,0.0292051756007,0.0103635243376,0.638804682686,0.000887245841035,0.019494762785,0.00866103444613,-0.041426721669765,0.146075733264,0.014272920511
"299","TxTx","1","TxTx.1","blue","N","M","N",0.0164928708236,0.00723558203873,0.00273107753423,0.0259984393843,0.574342058594,0.019494762785,0.00728280961183,0.010191004313,0.0162661737523,0.566876155268,0.0030018919614,0.00745992677877,-0.00746590332600006,-0.009732265632,4.72275731000001e-05
"300","TxTx","1","TxTx.1","green","N","M","N",0.00134780449741,0.0134780449741,0,0.872242321061,0.0552245158544,0.0490942698706,0.0060505237215,0.017584719655,0.145865680838,0.51674676525,0.04774646537319,0.017584719655,0.4615222493956,-0.726376640223,-0.0074275212526
"301","TxTx","2","TxTx.2","yellow","T","X","C",0.0574418930272,0,0,0.0369294315318,0,0.0647014861371,0.00559904926428,0.00826993053258,0.216647676456,0.0482351355656,0.0072595931099,0.00826993053258,0.0482351355656,0.1797182449242,0.00559904926428
"302","TxTx","2","TxTx.2","orange","N","M","N",0.0437202464296,0.00458555026603,0.0227527303276,0.0119364323719,0.00847101652198,0.0422562820843,0.00139669937884,0.0265862951936,0.02086472844,0.279290868772,-0.0014639643453,0.003833564866,0.27081985225002,0.0089282960681,-0.00318885088719
"303","TxTx","2","TxTx.2","red","N","M","N",0,0.00280033604032,0,0.0444553346402,0.00941612993559,0,0,0,0.220580487865,0.032565148675,0,0,0.02314901873941,0.1761251532248,-0.00280033604032
"304","TxTx","2","TxTx.2","purple","T","X","C",0.00675581069728,0,0.00273032763932,0.0192873144777,0.0134066087931,0.0147143504735,0.00162948260864,0,0.189387535071,0.000477818208549,0.00795853977622,-0.00273032763932,-0.012928790584551,0.1701002205933,0.00162948260864
"305","TxTx","2","TxTx.2","blue","N","M","N",0.0051806216746,0.0108863063568,0.000595071408569,0.00980117614114,0.0164169700364,0.0414844219012,0.0111368397839,0.00568481150684,0.0569706325578,0.203293270114,0.0363038002266,0.005089740098271,0.1868763000776,0.04716945641666,0.0002505334271
"306","TxTx","2","TxTx.2","green","N","M","N",0,0,0,0.00147017642117,0.0761691402968,0.038985065118,0.00102914691072,0.00354075544284,0.0443268276546,0.184915646709,0.038985065118,0.00354075544284,0.1087465064122,0.04285665123343,0.00102914691072
"307","TxTx","3","TxTx.3","yellow","N","M","N",0.0507942932308,0.00682990994637,0.0117879186482,0.00328847515936,0.0930891429728,0.207603844834,0.00181452601638,0.0221911627679,0.00539453680545,0.187631798342,0.1568095516032,0.0104032441197,0.0945426553692,0.00210606164609,-0.00501538392999
"308","TxTx","3","TxTx.3","orange","T","X","C",0.138115956693,0.0192249317009,0.0287868056258,0.17514924618,0.0941515734089,0.19199646903,0.0158280613996,0.0575989407091,0.237175714776,0.0386812809573,0.053880512337,0.0288121350833,-0.0554702924516,0.062026468596,-0.0033968703013
