treatment,replicate,window,load_ratio,duration,load_diff,target
HTx,1,0,0,223,180503.879989,lowest
HTx,1,0,0,425,180503.879989,lowest
HTx,1,2,0,654,178673.525459,lowest
HTx,1,4,0,243,175541.005996,lowest
HTx,1,4,0,573,175541.005996,lowest
HTx,1,6,0,190,171899.23671,lowest
HTx,1,6,0,248,171899.23671,lowest
HTx,1,7,0,475,170833.748393,lowest
HTx,1,9,0,579,170789.355664,lowest
HTx,1,10,1,1104,170749.000801,highest
HTx,1,13,1,47,166124.786367,highest
HTx,1,15,1,807,165491.74291,highest
HTx,1,18,0,1347,155536.068524,lowest
HTx,1,21,1,336,146606.707246,highest
HTx,1,24,1,1897,140535.664508,highest
HTx,1,33,0,195,117685.712337,lowest
HTx,1,40,1,2631,102264.139499,highest
HTx,1,47,1,1582,90923.48838,highest
HTx,1,53,1,824,84642.022052,highest
HTx,1,57,1,20,77322.251596,highest
HTx,1,58,0,1009,76082.351635,lowest
HTx,1,62,1,893,72755.979538,highest
HTx,1,67,1,1223,66018.084367,highest
HTx,1,72,1,444,61946.906574,highest
HTx,1,73,1,9,58744.216444,highest
HTx,1,73,1,62,58744.216444,highest
HTx,1,77,1,66,52919.962195,highest
HTx,1,83,1,19,51878.507731,highest
HTx,1,88,0,772,47225.435618,lowest
HTx,1,90,1,130,46516.357661,highest
HTx,1,94,1,1114,43753.295848,highest
HTx,1,96,1,160,40232.831596,highest
HTx,1,113,1,41,27243.154305,highest
HTx,1,123,1,1204,23381.750218,highest
HTx,1,127,1,300,21162.807557,highest
HTx,1,146,1,448,18253.988413,highest
HTx,1,147,1,128,17778.337699,highest
HTx,1,148,1,51,17396.354259,highest
HTx,1,149,1,5,17310.588921,highest
HTx,1,149,1,19,17310.588921,highest
HTx,1,149,1,1202,17310.588921,highest
HTx,1,165,1,93,14281.200206,highest
HTx,1,0,0,222,180503.879989,lowest
HTx,1,0,0,347,180503.879989,lowest
HTx,1,2,0,721,178673.525459,lowest
HTx,1,4,0,392,175541.005996,lowest
HTx,1,5,0,618,173717.967068,lowest
HTx,1,6,0,313,171899.23671,lowest
HTx,1,7,0,485,170833.748393,lowest
HTx,1,9,0,2431,170789.355664,lowest
HTx,1,14,0,42,165491.74291,lowest
HTx,1,15,0,8,165491.74291,lowest
HTx,1,15,1,2468,165491.74291,highest
HTx,1,21,1,352,146606.707246,highest
HTx,1,22,1,1103,144355.490556,highest
HTx,1,24,1,27,140535.664508,highest
HTx,1,24,1,10,140535.664508,highest
HTx,1,25,0,939,136670.452689,lowest
HTx,1,27,0,112,129866.689567,lowest
HTx,1,28,0,791,126501.822651,lowest
HTx,1,30,0,418,122484.64379,lowest
HTx,1,33,0,1496,117685.712337,lowest
HTx,1,37,0,1476,106504.16623,lowest
HTx,1,40,0,247,102264.139499,lowest
HTx,1,41,0,1282,100553.669598,lowest
HTx,1,44,0,68,94018.813772,lowest
HTx,1,47,0,143,90923.48838,lowest
HTx,1,48,0,263,89697.816983,lowest
HTx,1,49,0,523,88199.962257,lowest
HTx,1,50,0,78,86711.367249,lowest
HTx,1,52,0,1005,84642.022052,lowest
HTx,1,55,0,226,80706.010949,lowest
HTx,1,56,0,959,78747.457067,lowest
HTx,1,59,0,384,74676.729517,lowest
HTx,1,60,0,77,73281.771615,lowest
HTx,1,60,0,778,73281.771615,lowest
HTx,1,63,0,1017,71546.530014,lowest
HTx,1,66,0,143,67353.372583,lowest
HTx,1,66,0,193,67353.372583,lowest
HTx,1,67,0,750,66018.084367,lowest
HTx,1,72,1,354,61946.906574,highest
HTx,1,73,1,711,58744.216444,highest
HTx,1,75,1,123,55513.577273,highest
HTx,1,76,1,152,53954.808509,highest
HTx,1,76,1,11,53954.808509,highest
HTx,1,77,0,2212,52919.962195,lowest
HTx,1,82,0,406,52167.905325,lowest
HTx,1,83,1,446,51878.507731,highest
HTx,1,84,0,270,51605.748671,lowest
HTx,1,85,0,281,49370.269868,lowest
HTx,1,86,0,1870,48668.204134,lowest
HTx,1,90,0,859,46516.357661,lowest
HTx,1,92,0,2668,44724.398949,lowest
HTx,1,98,0,161,38245.064805,lowest
HTx,1,99,0,353,37563.00851,lowest
HTx,1,100,0,531,37404.618125,lowest
HTx,1,102,0,31,36994.43256,lowest
HTx,1,102,1,349,36994.43256,highest
HTx,1,104,0,1875,34650.863641,lowest
HTx,1,109,0,525,30086.29304,lowest
HTx,1,110,0,179,29323.289375,lowest
HTx,1,111,0,268,28472.286622,lowest
HTx,1,112,0,2904,27750.505187,lowest
HTx,1,119,0,1058,24560.397666,lowest
HTx,1,121,0,348,23843.200172,lowest
HTx,1,123,0,21,23381.750218,lowest
HTx,1,124,0,359,22808.70914,lowest
HTx,1,129,1,1200,20704.99628,highest
HTx,1,132,0,1155,18949.148357,lowest
HTx,1,135,0,1557,18829.402055,lowest
HTx,1,140,1,6,18654.874418,highest
HTx,1,144,0,85,18299.977803,lowest
HTx,1,160,0,886,14854.675806,lowest
HTx,1,162,0,898,14455.307928,lowest
HTx,1,165,0,33,14281.200206,lowest
HTx,1,165,0,480,14281.200206,lowest
HTx,1,166,0,318,14151.322237,lowest
HTx,10,0,1,124,35103.370782,highest
HTx,10,0,1,1667,35103.370782,highest
HTx,10,4,1,112,27041.871344,highest
HTx,10,7,0,878,22961.035814,lowest
HTx,10,12,0,1990,17100.157769,lowest
HTx,10,17,0,313,14424.163425,lowest
HTx,10,17,0,1298,14424.163425,lowest
HTx,10,22,1,1360,10542.922054,highest
HTx,10,28,1,429,8118.736245,highest
HTx,10,30,1,332,7814.868742,highest
HTx,10,35,1,2287,6144.020372,highest
HTx,10,40,1,171,4573.387458,highest
HTx,10,44,1,95,4102.775148,highest
HTx,10,64,1,661,2541.682187,highest
HTx,10,71,0,37,2279.296531,lowest
HTx,10,73,0,165,2087.403554,lowest
HTx,10,79,0,305,2053.705169,lowest
HTx,10,86,0,1360,1930.030955,lowest
HTx,10,103,1,1182,1672.436845,highest
HTx,10,106,1,199,1393.45428,highest
HTx,10,110,0,936,1295.558885,lowest
HTx,10,112,0,1764,1295.558885,lowest
HTx,10,117,0,103,1295.558885,lowest
HTx,10,117,1,524,1295.558885,highest
HTx,10,122,1,272,1192.999823,highest
HTx,10,129,1,656,1156.730201,highest
HTx,10,137,1,278,1083.155939,highest
HTx,10,145,0,99,1015.35564,lowest
HTx,10,151,0,559,994.163973,lowest
HTx,10,152,0,1341,961.160956,lowest
HTx,10,3,1,2760,29917.697727,highest
HTx,10,10,1,442,18964.71127,highest
HTx,10,11,1,374,17575.559305,highest
HTx,10,12,1,7,17100.157769,highest
HTx,10,12,1,1702,17100.157769,highest
HTx,10,17,1,881,14424.163425,highest
HTx,10,19,1,798,12524.350839,highest
HTx,10,25,1,304,8735.86477,highest
HTx,10,27,1,207,8269.370865,highest
HTx,10,30,1,1593,7814.868742,highest
HTx,10,36,1,504,5711.974299,highest
HTx,10,38,0,640,4993.443703,lowest
HTx,10,44,0,2364,4102.775148,lowest
HTx,10,50,1,1314,3179.897159,highest
HTx,10,53,1,57,2756.26345,highest
HTx,10,55,0,117,2707.044134,lowest
HTx,10,58,1,104,2635.655005,highest
HTx,10,67,1,30,2382.825719,highest
HTx,10,67,1,345,2382.825719,highest
HTx,10,68,0,499,2331.544715,lowest
HTx,10,84,1,630,2053.705169,highest
HTx,10,86,1,686,1930.030955,highest
HTx,10,91,0,559,1796.501747,lowest
HTx,10,97,1,657,1796.501747,highest
HTx,10,99,0,28,1707.445278,lowest
HTx,10,150,1,23,998.631307,highest
HTx,10,150,1,21,998.631307,highest
HTx,10,1,1,1281,34377.049443,highest
HTx,10,4,1,500,27041.871344,highest
HTx,10,7,1,213,22961.035814,highest
HTx,10,10,1,175,18964.71127,highest
HTx,10,12,0,641,17100.157769,lowest
HTx,10,20,1,775,12026.336076,highest
HTx,10,26,0,597,8269.370865,lowest
HTx,10,33,1,1193,6904.813027,highest
HTx,10,42,1,3267,4378.683792,highest
HTx,10,51,1,274,3084.272054,highest
HTx,10,60,0,1919,2583.604468,lowest
HTx,10,70,1,1139,2296.326562,highest
HTx,10,78,0,161,2053.705169,lowest
HTx,10,99,0,73,1707.445278,lowest
HTx,10,99,0,3099,1707.445278,lowest
HTx,10,119,0,1368,1229.296117,lowest
HTx,10,151,1,1373,994.163973,highest
HTx,10,163,0,80,859.328706,lowest
HTx,10,1,1,1295,34377.049443,highest
HTx,10,7,1,1750,22961.035814,highest
HTx,10,11,1,139,17575.559305,highest
HTx,10,14,1,27,15993.833596,highest
HTx,10,14,1,16,15993.833596,highest
HTx,10,16,1,1353,14852.2947,highest
HTx,10,21,1,1370,11196.124539,highest
HTx,10,32,1,137,7275.838966,highest
HTx,10,32,0,2222,7275.838966,lowest
HTx,10,104,1,998,1629.054208,highest
HTx,10,106,0,83,1393.45428,lowest
HTx,10,60,1,166,2583.604468,highest
HTx,10,107,1,43,1318.268978,highest
HTx,10,119,1,298,1229.296117,highest
HTx,10,144,1,528,1053.084813,highest
HTx,12,0,1,233,135933.741788,highest
HTx,12,0,1,229,135933.741788,highest
HTx,12,1,1,116,134811.179015,highest
HTx,12,1,1,137,134811.179015,highest
HTx,12,2,1,42,133543.471085,highest
HTx,12,2,1,80,133543.471085,highest
HTx,12,3,1,60,132672.060441,highest
HTx,12,3,1,1091,132672.060441,highest
HTx,12,6,1,1475,124536.560609,highest
HTx,12,10,0,1338,113392.396548,lowest
HTx,12,14,0,369,107999.041829,lowest
HTx,12,17,1,1306,104234.974248,highest
HTx,12,20,1,52,100060.231113,highest
HTx,12,24,1,584,95211.502507,highest
HTx,12,27,0,944,88706.759293,lowest
HTx,12,30,0,76,86527.017494,lowest
HTx,12,32,0,1179,83580.55706,lowest
HTx,12,35,1,25,82251.919632,highest
HTx,12,38,0,1983,80043.946053,lowest
HTx,12,45,1,117,72480.707381,highest
HTx,12,46,1,899,72178.790381,highest
HTx,12,50,0,928,68629.871485,lowest
HTx,12,52,0,61,67833.527559,lowest
HTx,12,64,1,105,61821.452372,highest
HTx,12,68,1,63,61163.552945,highest
HTx,12,86,1,841,56740.409981,highest
HTx,12,90,0,918,54333.725435,lowest
HTx,12,99,1,449,49183.972677,highest
HTx,12,106,1,321,47403.261287,highest
HTx,12,107,1,41,47132.567201,highest
HTx,12,125,1,59,44999.473609,highest
HTx,12,126,0,29,44854.020288,lowest
HTx,12,133,0,62,44748.144133,lowest
HTx,12,152,1,41,43923.303978,highest
HTx,12,158,0,72,43599.860534,lowest
HTx,12,159,0,247,43201.13482,lowest
HTx,12,60,0,708,61821.452372,lowest
HTx,12,63,0,315,61821.452372,lowest
HTx,12,64,0,74,61821.452372,lowest
HTx,12,80,0,315,57228.815497,lowest
HTx,12,81,0,491,56998.27311,lowest
HTx,12,83,0,51,56795.844489,lowest
HTx,12,85,0,32,56795.844489,lowest
HTx,12,96,0,1667,49183.972677,lowest
HTx,12,103,0,1003,47624.007984,lowest
HTx,12,106,0,47,47403.261287,lowest
HTx,12,112,0,32,45998.960649,lowest
HTx,12,114,1,143,45794.590066,highest
HTx,12,166,1,233,42911.997406,highest
HTx,12,87,0,1238,55786.275152,lowest
HTx,12,91,1,675,54138.560342,highest
HTx,12,93,1,1205,52332.030692,highest
HTx,12,97,0,381,49183.972677,lowest
HTx,12,100,0,1925,48082.392289,lowest
HTx,12,166,0,221,42911.997406,lowest
HTx,12,3,1,1131,132672.060441,highest
HTx,12,6,1,2009,124536.560609,highest
HTx,12,11,1,463,111770.617557,highest
HTx,12,13,1,1432,109311.111199,highest
HTx,12,20,1,647,100060.231113,highest
HTx,12,22,1,2462,97658.233131,highest
HTx,12,28,1,68,87215.008942,highest
HTx,12,29,1,1020,86781.534018,highest
HTx,12,32,1,219,83580.55706,highest
HTx,12,36,1,1385,81898.945937,highest
HTx,12,40,1,1422,77232.434067,highest
HTx,12,51,1,1496,68394.897637,highest
HTx,12,55,1,247,63850.296311,highest
HTx,12,55,1,316,63850.296311,highest
HTx,12,58,0,2653,61858.929474,lowest
HTx,12,64,0,534,61821.452372,lowest
HTx,12,66,0,1343,61246.755014,lowest
HTx,12,72,1,451,60466.666075,highest
HTx,12,73,1,296,60071.109742,highest
HTx,12,143,0,9,44301.727607,lowest
HTx,13,13,0,431,269800.629451,lowest
HTx,13,35,1,386,229042.239268,highest
HTx,13,38,1,75,222814.470337,highest
HTx,13,46,0,190,210770.048626,lowest
HTx,13,49,0,146,205018.14662,lowest
HTx,13,56,0,272,194943.214284,lowest
HTx,13,57,0,873,193413.442313,lowest
HTx,13,60,0,1082,191104.849975,lowest
HTx,13,65,1,379,177893.420953,highest
HTx,13,66,1,2315,173092.58436,highest
HTx,13,72,1,293,159117.218563,highest
HTx,13,75,0,1943,156879.500729,lowest
HTx,13,97,1,708,137266.587692,highest
HTx,13,98,1,654,135787.250312,highest
HTx,13,100,1,1243,132584.91313,highest
HTx,13,103,1,234,127724.327584,highest
HTx,13,118,1,353,114708.066251,highest
HTx,13,136,1,194,100996.926569,highest
HTx,13,142,1,267,90135.277928,highest
HTx,13,144,0,34,85138.078788,lowest
HTx,13,144,1,758,85138.078788,highest
HTx,13,32,1,111,235235.791677,highest
HTx,13,123,1,418,112880.258411,highest
HTx,13,127,1,574,111373.906156,highest
HTx,13,128,1,142,110164.829987,highest
HTx,13,139,1,56,96140.200151,highest
HTx,13,141,1,509,91611.330633,highest
HTx,13,146,1,90,80313.467715,highest
HTx,13,146,1,35,80313.467715,highest
HTx,13,153,1,375,70534.946595,highest
HTx,13,2,0,1479,292375.253162,lowest
HTx,13,6,0,310,288659.582427,lowest
HTx,13,6,1,381,288659.582427,highest
HTx,13,7,1,1705,286797.762535,highest
HTx,13,11,1,113,276767.4951,highest
HTx,13,12,1,435,273106.702996,highest
HTx,13,13,1,1060,269800.629451,highest
HTx,13,16,1,1733,261713.829337,highest
HTx,13,20,1,643,249429.503987,highest
HTx,13,22,1,428,243860.12614,highest
HTx,13,23,0,455,242298.686761,lowest
HTx,13,24,1,68,242008.949986,highest
HTx,13,28,0,1269,241714.950132,lowest
HTx,13,31,0,141,236526.743365,lowest
HTx,13,32,1,1017,235235.791677,highest
HTx,13,34,0,87,230190.038052,lowest
HTx,13,34,1,370,230190.038052,highest
HTx,13,35,0,33,229042.239268,lowest
HTx,13,35,1,324,229042.239268,highest
HTx,13,37,1,416,224582.970868,highest
HTx,13,38,1,27,222814.470337,highest
HTx,13,38,0,234,222814.470337,lowest
HTx,13,39,1,492,222247.963044,highest
HTx,13,41,1,1494,220121.078697,highest
HTx,13,44,1,824,214615.250586,highest
HTx,13,48,1,1404,208017.275672,highest
HTx,13,52,1,1194,200059.691161,highest
HTx,13,55,1,405,196280.296597,highest
HTx,13,58,1,558,193413.442313,highest
HTx,13,60,1,1261,191104.849975,highest
HTx,13,63,1,1108,182648.494469,highest
HTx,13,66,1,355,173092.58436,highest
HTx,13,67,1,792,170313.745809,highest
HTx,13,80,1,683,155568.742731,highest
HTx,13,82,1,1191,153266.049981,highest
HTx,13,85,0,1664,148355.888852,lowest
HTx,13,94,1,586,139509.785753,highest
HTx,13,100,0,227,132584.91313,lowest
HTx,13,103,0,1719,127724.327584,lowest
HTx,13,107,1,254,122688.353522,highest
HTx,13,111,1,121,117322.320672,highest
HTx,13,134,0,20,102978.20685,lowest
HTx,13,138,1,760,98497.468733,highest
HTx,13,148,1,582,76542.686417,highest
HTx,13,154,1,597,68054.886263,highest
HTx,13,158,1,399,63411.768064,highest
HTx,13,160,0,64,61592.828741,lowest
HTx,13,160,0,1833,61592.828741,lowest
HTx,13,2,1,14,292375.253162,highest
HTx,13,5,0,1470,290661.070697,lowest
HTx,13,9,1,479,283035.263542,highest
HTx,13,10,1,1031,280581.659456,highest
HTx,13,14,1,513,267835.093074,highest
HTx,13,17,1,1110,260348.102243,highest
HTx,13,19,1,617,252780.744127,highest
HTx,13,26,0,1116,241714.950132,lowest
HTx,13,29,0,56,240147.267276,lowest
HTx,13,42,0,1512,218427.00993,lowest
HTx,13,47,1,869,209582.093578,highest
HTx,13,60,1,797,191104.849975,highest
HTx,13,73,1,102,158169.834501,highest
HTx,13,95,0,2282,138402.266717,lowest
HTx,13,100,0,20,132584.91313,lowest
HTx,13,110,1,545,118467.12917,highest
HTx,13,164,1,587,58791.801666,highest
HTx,13,168,0,10,56567.511365,lowest
HTx,13,0,0,249,292794.143505,lowest
HTx,13,4,1,1184,292312.869295,highest
HTx,13,9,0,2218,283035.263542,lowest
HTx,13,28,1,629,241714.950132,highest
HTx,13,29,1,625,240147.267276,highest
HTx,13,31,1,529,236526.743365,highest
HTx,13,33,0,1274,232119.038997,lowest
HTx,13,44,1,174,214615.250586,highest
HTx,13,63,1,306,182648.494469,highest
HTx,13,64,1,589,180878.637627,highest
HTx,13,66,0,716,173092.58436,lowest
HTx,13,69,0,1903,164293.879406,lowest
HTx,13,74,1,502,157552.041199,highest
HTx,13,104,1,820,126546.506148,highest
HTx,13,106,1,176,123763.108882,highest
HTx,13,106,1,42,123763.108882,highest
HTx,13,107,1,609,122688.353522,highest
HTx,13,108,1,259,120781.059414,highest
HTx,13,114,1,248,116035.48243,highest
HTx,13,128,1,137,110164.829987,highest
HTx,13,130,1,1314,108241.270548,highest
HTx,13,134,1,483,102978.20685,highest
HTx,13,136,1,299,100996.926569,highest
HTx,13,137,1,617,99490.380213,highest
HTx,13,139,1,1198,96140.200151,highest
HTx,13,142,1,2721,90135.277928,highest
HTx,13,148,1,174,76542.686417,highest
HTx,13,149,1,754,74313.682337,highest
HTx,13,152,1,1300,71459.593545,highest
HTx,13,155,1,78,66501.081764,highest
HTx,13,158,1,232,63411.768064,highest
HTx,13,165,0,1463,58197.215102,lowest
HTx,13,168,1,372,56567.511365,highest
HTx,14,5,0,245,178495.019495,lowest
HTx,14,7,1,122,173990.267646,highest
HTx,14,9,1,173,170968.089191,highest
HTx,14,4,0,2123,179265.311784,lowest
HTx,14,25,1,700,143576.291054,highest
HTx,14,27,0,31,140877.802475,lowest
HTx,14,28,0,738,140750.774879,lowest
HTx,14,33,1,2748,140750.774879,highest
HTx,14,40,1,776,128155.206769,highest
HTx,14,45,1,379,121080.734844,highest
HTx,14,56,1,537,111960.892513,highest
HTx,14,57,1,43,110384.882109,highest
HTx,14,57,0,733,110384.882109,lowest
HTx,14,64,1,522,109503.95481,highest
HTx,14,69,1,1119,107472.645845,highest
HTx,14,72,1,32,103546.116874,highest
HTx,14,73,1,156,102742.66803,highest
HTx,14,74,1,274,101488.196902,highest
HTx,14,75,1,46,100968.423525,highest
HTx,14,76,1,848,100206.383669,highest
HTx,14,78,1,172,94798.964622,highest
HTx,14,78,0,376,94798.964622,lowest
HTx,14,80,1,1058,93203.503546,highest
HTx,14,83,1,643,89645.194116,highest
HTx,14,85,1,141,87506.368387,highest
HTx,14,87,1,1471,86668.869158,highest
HTx,14,90,1,722,82067.730049,highest
HTx,14,93,1,773,78714.947773,highest
HTx,14,103,0,184,76272.476785,lowest
HTx,14,104,0,46,76272.476785,lowest
HTx,14,107,1,578,76272.476785,highest
HTx,14,108,1,27,75033.164976,highest
HTx,14,116,1,808,72324.330171,highest
HTx,14,118,1,38,69859.642555,highest
HTx,14,119,1,473,69744.223799,highest
HTx,14,121,1,92,68316.904109,highest
HTx,14,123,1,215,68040.364836,highest
HTx,14,123,1,68,68040.364836,highest
HTx,14,127,1,40,66153.129755,highest
HTx,14,135,0,527,60649.434974,lowest
HTx,14,138,0,327,59790.158468,lowest
HTx,14,139,1,692,59790.158468,highest
HTx,14,141,1,486,58331.07909,highest
HTx,14,143,1,479,56568.306309,highest
HTx,14,159,1,1807,38852.668315,highest
HTx,14,164,1,160,31047.975785,highest
HTx,14,164,1,551,31047.975785,highest
HTx,14,137,1,93,60244.504048,highest
HTx,14,144,1,171,56206.819818,highest
HTx,14,146,1,46,54727.298455,highest
HTx,14,1,0,1562,180052.769731,lowest
HTx,14,5,1,352,178495.019495,highest
HTx,14,6,1,282,175959.839875,highest
HTx,14,9,1,583,170968.089191,highest
HTx,14,12,0,560,165446.499793,lowest
HTx,14,13,1,845,163648.236813,highest
HTx,14,16,1,166,155168.711242,highest
HTx,14,20,0,854,149176.548159,lowest
HTx,14,37,0,1361,134983.098442,lowest
HTx,14,48,1,193,116606.080497,highest
HTx,14,73,1,84,102742.66803,highest
HTx,14,132,0,728,63286.066323,lowest
HTx,14,133,0,11,62812.816933,lowest
HTx,14,150,1,888,54025.316496,highest
HTx,14,152,1,836,50026.042652,highest
HTx,14,154,1,553,46439.160939,highest
HTx,14,155,1,669,44396.661069,highest
HTx,14,159,0,16,38852.668315,lowest
HTx,14,2,1,39,180052.769731,highest
HTx,14,3,1,37,179893.549163,highest
HTx,14,3,1,20,179893.549163,highest
HTx,14,3,1,97,179893.549163,highest
HTx,14,4,1,138,179265.311784,highest
HTx,14,4,1,146,179265.311784,highest
HTx,14,5,1,48,178495.019495,highest
HTx,14,5,1,105,178495.019495,highest
HTx,14,6,1,228,175959.839875,highest
HTx,14,7,1,336,173990.267646,highest
HTx,14,8,1,266,172041.84077,highest
HTx,14,9,1,354,170968.089191,highest
HTx,14,10,1,65,168357.473629,highest
HTx,14,11,1,1689,166247.76969,highest
HTx,14,15,1,499,157484.771234,highest
HTx,14,16,1,533,155168.711242,highest
HTx,14,18,1,248,151546.669953,highest
HTx,14,19,1,499,150497.205529,highest
HTx,14,21,1,717,148548.146154,highest
HTx,14,22,1,564,146909.544225,highest
HTx,14,27,1,33,140877.802475,highest
HTx,14,28,0,908,140750.774879,lowest
HTx,14,30,0,154,140750.774879,lowest
HTx,14,38,1,1380,133276.043441,highest
HTx,14,42,1,57,122270.576007,highest
HTx,14,44,1,919,121560.673593,highest
HTx,14,52,1,710,115902.630012,highest
HTx,14,54,1,186,113675.680518,highest
HTx,14,55,1,298,112768.603022,highest
HTx,14,60,0,1128,109503.95481,lowest
HTx,14,67,1,48,107643.520043,highest
HTx,14,67,0,503,107643.520043,lowest
HTx,14,76,1,161,100206.383669,highest
HTx,14,76,1,271,100206.383669,highest
HTx,14,77,1,367,97609.258301,highest
HTx,14,78,1,227,94798.964622,highest
HTx,14,80,0,2142,93203.503546,lowest
HTx,14,88,0,588,84994.187874,lowest
HTx,14,90,1,174,82067.730049,highest
HTx,14,106,0,35,76272.476785,lowest
HTx,14,109,1,52,74381.37103,highest
HTx,14,113,1,122,74219.344593,highest
HTx,14,114,1,350,74023.25272,highest
HTx,14,115,1,141,72759.079483,highest
HTx,14,125,1,177,67194.225442,highest
HTx,14,125,1,173,67194.225442,highest
HTx,14,127,1,318,66153.129755,highest
HTx,14,128,1,32,65097.279035,highest
HTx,14,128,1,588,65097.279035,highest
HTx,14,132,1,163,63286.066323,highest
HTx,14,133,1,754,62812.816933,highest
HTx,14,135,1,142,60649.434974,highest
HTx,14,137,1,67,60244.504048,highest
HTx,14,149,1,1007,54602.0987,highest
HTx,14,152,1,1124,50026.042652,highest
HTx,14,155,1,10,44396.661069,highest
HTx,14,156,1,435,43195.731565,highest
HTx,14,157,1,848,41141.349789,highest
HTx,14,159,1,706,38852.668315,highest
HTx,14,161,1,532,35560.838455,highest
HTx,14,162,1,783,33899.09945,highest
HTx,14,167,1,491,29368.489273,highest
HTx,14,168,1,77,28555.686127,highest
HTx,14,168,1,139,28555.686127,highest
HTx,14,169,1,140,27937.278619,highest
HTx,15,0,1,33,224763.500827,highest
HTx,15,0,1,160,224763.500827,highest
HTx,15,56,1,154,109851.819171,highest
HTx,15,1,1,2337,223970.119941,highest
HTx,15,6,1,64,208189.200346,highest
HTx,15,7,1,2839,205064.096154,highest
HTx,15,13,1,101,184925.956519,highest
HTx,15,13,1,607,184925.956519,highest
HTx,15,16,0,415,178202.874465,lowest
HTx,15,18,0,795,175374.799534,lowest
HTx,15,20,1,1748,174462.250372,highest
HTx,15,24,1,997,167699.991548,highest
HTx,15,27,1,118,161920.413506,highest
HTx,15,29,1,2306,160940.93789,highest
HTx,15,35,1,1776,149797.357302,highest
HTx,15,40,1,204,134672.233114,highest
HTx,15,41,1,66,133897.38555,highest
HTx,15,42,1,1227,133351.043976,highest
HTx,15,45,1,633,128725.90037,highest
HTx,15,48,1,699,125313.140787,highest
HTx,15,51,1,1439,121056.029075,highest
HTx,15,54,1,1309,115751.097057,highest
HTx,15,58,1,420,105541.653477,highest
HTx,15,62,1,405,103867.032432,highest
HTx,15,64,0,1224,101413.553302,lowest
HTx,15,67,0,319,100166.778553,lowest
HTx,15,68,1,358,100166.778553,highest
HTx,15,70,0,505,98586.656185,lowest
HTx,15,72,1,859,95667.504635,highest
HTx,15,75,0,524,92748.423513,lowest
HTx,15,76,0,14,92311.994272,lowest
HTx,15,79,0,199,92311.994272,lowest
HTx,15,80,1,245,92311.994272,highest
HTx,15,84,0,61,89981.765268,lowest
HTx,15,84,0,96,89981.765268,lowest
HTx,15,90,1,1148,89981.765268,highest
HTx,15,95,0,576,85994.803475,lowest
HTx,15,97,0,1477,85774.051814,lowest
HTx,15,106,1,479,83765.195191,highest
HTx,15,114,1,736,78852.68343,highest
HTx,15,118,1,345,76334.878719,highest
HTx,15,122,1,2528,74827.953478,highest
HTx,15,129,1,726,67126.003353,highest
HTx,15,131,1,213,64978.995369,highest
HTx,15,132,1,229,64353.934381,highest
HTx,15,143,1,607,62841.638602,highest
HTx,15,147,1,812,60626.882506,highest
HTx,15,1,1,301,223970.119941,highest
HTx,15,2,1,456,221467.185121,highest
HTx,15,3,1,695,217813.483771,highest
HTx,15,5,1,650,211403.481522,highest
HTx,15,7,1,1289,205064.096154,highest
HTx,15,10,1,394,194186.238146,highest
HTx,15,11,1,353,191154.794365,highest
HTx,15,12,1,493,187792.594579,highest
HTx,15,14,1,276,181917.967433,highest
HTx,15,15,1,118,179311.044981,highest
HTx,15,16,1,696,178202.874465,highest
HTx,15,18,1,66,175374.799534,highest
HTx,15,19,1,235,175208.383461,highest
HTx,15,21,1,72,173429.57947,highest
HTx,15,25,1,174,166144.009174,highest
HTx,15,34,0,969,152316.264644,lowest
HTx,15,42,0,4,133351.043976,lowest
HTx,15,45,0,487,128725.90037,lowest
HTx,15,53,1,626,118144.37363,highest
HTx,15,55,1,471,112773.243195,highest
HTx,15,56,1,133,109851.819171,highest
HTx,15,64,0,305,101413.553302,lowest
HTx,15,69,1,948,99510.657126,highest
HTx,15,114,0,195,78852.68343,lowest
HTx,15,144,1,80,62748.772811,highest
HTx,15,152,1,219,57781.466938,highest
HTx,15,34,1,2568,152316.264644,highest
HTx,15,47,1,429,126267.689113,highest
HTx,15,49,1,168,123597.284636,highest
HTx,15,81,1,448,91485.742875,highest
HTx,15,103,1,614,85774.051814,highest
HTx,16,0,0,2136,414754.101583,lowest
HTx,16,5,0,518,394567.762115,lowest
HTx,16,7,0,891,384170.516793,lowest
HTx,16,12,1,3377,364118.814517,highest
HTx,16,20,1,231,317198.528014,highest
HTx,16,21,0,789,312537.979656,lowest
HTx,16,22,1,2234,308545.863592,highest
HTx,16,28,1,1010,284134.243658,highest
HTx,16,30,1,1018,275027.642739,highest
HTx,16,33,1,611,265380.599746,highest
HTx,16,34,1,197,263854.014255,highest
HTx,16,36,1,1097,259790.721787,highest
HTx,16,38,1,314,252317.321055,highest
HTx,16,39,1,617,249023.485461,highest
HTx,16,41,1,1266,242311.369183,highest
HTx,16,44,1,2779,227942.548421,highest
HTx,16,51,1,1425,208222.357552,highest
HTx,16,54,1,1557,202863.656758,highest
HTx,16,58,1,522,195762.598138,highest
HTx,16,60,1,2067,193096.650151,highest
HTx,16,65,1,714,182496.37654,highest
HTx,16,66,1,1388,180743.154553,highest
HTx,16,71,1,531,173941.843899,highest
HTx,16,78,1,1391,166097.426447,highest
HTx,16,82,1,1740,157357.852374,highest
HTx,16,86,1,920,148451.552998,highest
