treatmentgroup,replicate,period,color,treatment,level,headRFP,headGFP,bodyRFP,bodyGFP,gaster,other,antenna,head,selfG,groomIn,groomOut,totGroomIn,totGroomOut,groomToR,groomToG,groomToT,rankGroomInGeneral,rankGroomInParticular,rankGroomOutGeneral,rankGroomOutParticular,
TxTx,2,POST,red,N,X,0,0,0,0,0.0,0.0,0.00591759473665,0.0,0.0,0.220580487865,0.032565148675,0.220580487865,0.032565148675,0.0,0.0,0.0087354969922,1.0,1.0,5.0,4.0,
TxTx,2,POST,purple,T,X,0,0,0,0,0.00162948260864,0.0,0.00236458754487,0.0147143504735,0.0,0.189387535071,0.000477818208549,0.189387535071,0.000477818208549,0.0,0.0,7.3510493623e-05,3.0,2.0,6.0,2.0,
TxTx,2,POST,blue,N,X,0,0,0,0,0.0111368397839,0.00368777643009,0.0107692873158,0.0414844219012,0.00568481150684,0.0569706325578,0.203293270114,0.0626554440646,0.208978081621,0.0,0.0,0.0118229377244,4.0,2.0,2.0,2.0,
TxTx,2,POST,green,N,X,0,0,0,0,0.00102914691072,0.0,0.0207177074527,0.038985065118,0.00354075544284,0.0443268276546,0.184915646709,0.0478675830975,0.188456402151,0.0,0.0,0.105279278617,5.0,3.0,3.0,3.0,
TxTx,3,PRE,yellow,N,X,0,0,0,0,0.00682990994637,0.0,0.0238793888495,0.0507942932308,0.0117879186482,0.00328847515936,0.0930891429728,0.0150763938075,0.104877061621,0.0,0.0,0.0819589193565,5.0,3.0,3.0,2.0,
TxTx,3,PRE,orange,T,X,0,0,0,0,0.0192249317009,0.0,0.0159364565415,0.138115956693,0.0287868056258,0.17514924618,0.0941515734089,0.203936051806,0.122938379035,0.0,0.0,0.0287868056258,2.0,2.0,2.0,1.0,
TxTx,3,PRE,red,N,X,0,0,0,0,0.0131033087119,0.00222604472326,0.0290397652535,0.210209450572,0.0222604472326,0.0963270262066,0.0126985733077,0.118587473439,0.0349590205403,0.0,0.0,0.00283314782961,3.0,1.0,4.0,3.0,
TxTx,3,PRE,purple,N,X,0,0,0,0,0.0,0.0,5.05919255287e-05,0.0,0.0,0.0659212789639,0.0,0.0659212789639,0.0,0.0,0.0,0.0,4.0,2.0,6.0,4.0,
TxTx,3,PRE,blue,T,X,0,0,0,0,0.00500860062734,0.0,0.000961246585045,0.0129009410098,0.0179601335627,0.228827279166,0.0,0.246787412729,0.0179601335627,0.0,0.0,0.0,1.0,1.0,5.0,2.0,
TxTx,3,PRE,green,N,X,0,0,0,0,0.00875240311646,0.0,0.00298492360619,0.0765455833249,0.022867550339,0.0,0.369574015987,0.022867550339,0.392441566326,0.0,0.0,0.0903571789942,6.0,4.0,1.0,1.0,
TxTx,3,POST,yellow,N,X,0,0,0,0,0.00181452601638,0.0,0.0173115590211,0.207603844834,0.0221911627679,0.00539453680545,0.187631798342,0.0275856995733,0.20982296111,0.0,0.0,0.0879432102398,6.0,4.0,2.0,2.0,
TxTx,3,POST,orange,T,X,0,0,0,0,0.0158280613996,0.000698837722525,0.0148227159041,0.19199646903,0.0575989407091,0.237175714776,0.0386812809573,0.294774655485,0.0962802216664,0.0,0.0,0.0575989407091,1.0,1.0,4.0,1.0,
TxTx,3,POST,red,N,X,0,0,0,0,0.00170418321809,0.000539453680545,0.0205360207935,0.280295228287,0.0190402628611,0.118054533863,0.0828306605856,0.137094796724,0.101870923447,0.0,0.0,0.0741994016968,3.0,1.0,3.0,3.0,
TxTx,3,POST,purple,N,X,0,0,0,0,0.0,0.0,0.000404590260409,0.0,0.000122603109215,0.0673336275808,0.0,0.06745623069,0.000122603109215,0.0,0.0,0.0,4.0,2.0,6.0,4.0,
TxTx,3,POST,blue,T,X,0,0,0,0,0.013277916728,0.000392329949488,0.0018267863273,0.057304693247,0.0449585601491,0.197832377029,0.0,0.242790937178,0.0449585601491,0.0,0.0,0.0,2.0,2.0,5.0,2.0,
TxTx,3,POST,green,N,X,0,0,0,0,0.00609337452798,0.0,0.00415624540238,0.0885930067187,0.0175199843068,0.0132901770389,0.329937227208,0.0308101613457,0.347457211515,0.0,0.0,0.0750331028395,5.0,3.0,1.0,1.0,
TxTx,4,PRE,yellow,N,X,0,0,0,0,0.0090185302614,0.0,0.00348763474952,0.0184950327626,0.00658775452688,0.0,0.564010427676,0.00658775452688,0.570598182202,0.0,0.0,0.0932854223913,6.0,4.0,1.0,1.0,
TxTx,4,PRE,orange,N,X,0,0,0,0,0.0,0.0,0.00214894666385,0.0259282745015,0.00204326076235,0.181638836046,0.0756358768407,0.183682096808,0.077679137603,0.0,0.0,0.00193757486085,3.0,2.0,5.0,4.0,
TxTx,4,PRE,red,N,X,0,0,0,0,0.0,0.0,0.0104981328824,0.0717959557528,0.0255407595293,0.00285351934052,0.099697033749,0.0283942788699,0.125237793278,0.0,0.0,0.0174029451138,5.0,3.0,3.0,3.0,
TxTx,4,PRE,purple,T,X,0,0,0,0,0.00729232720355,0.0,0.00968787430423,0.0310011977736,0.0214190093708,0.188402733742,0.0776439089692,0.209821743113,0.09906291834,0.0,0.0,0.0,2.0,1.0,4.0,1.0,
TxTx,4,PRE,blue,N,X,0,0,0,0,0.0258578172338,0.0,0.00176143169168,0.0352638624674,0.0194109772423,0.520009864017,0.181779750581,0.53942084126,0.201190727824,0.0,0.0,0.0553441837526,1.0,1.0,2.0,2.0,
TxTx,4,PRE,green,T,X,0,0,0,0,0.0,0.0,0.00112731628267,0.0172620305785,0.0,0.167970126119,0.0621080814486,0.167970126119,0.0621080814486,0.0,0.0,0.0,4.0,2.0,6.0,2.0,
TxTx,4,POST,yellow,N,X,0,0,0,0,0.0190170177318,0.0,0.00680709270499,0.0630013090563,0.0238486254909,0.0603831964774,0.327466381054,0.0842318219683,0.351315006545,0.0,0.0,0.0649767940021,4.0,2.0,2.0,2.0,
TxTx,4,POST,orange,N,X,0,0,0,0,0.00265381411401,0.0,0.00104724503154,0.0238724265143,0.00634297274783,0.0415803879567,0.0202308699274,0.0479233607045,0.0265738426752,0.0,0.0,0.00960371295966,5.0,3.0,5.0,4.0,
TxTx,4,POST,red,N,X,0,0,0,0,0.00302272997739,0.0,0.00693799833393,0.109151493514,0.0558253004879,0.186302511008,0.0973937879329,0.242127811496,0.153219088421,0.0,0.0,0.0287159347852,3.0,1.0,3.0,3.0,
TxTx,4,POST,purple,T,X,0,0,0,0,0.0198143520171,0.0,0.00886588123289,0.0779364512674,0.0259312150422,0.276234678091,0.0874092585981,0.302165893133,0.11334047364,0.0,0.0,0.0216827323575,2.0,2.0,4.0,1.0,
TxTx,4,POST,blue,N,X,0,0,0,0,0.00399857193859,0.0,0.00182077829347,0.0453409496608,0.0204093776032,0.0183624895871,0.499880994883,0.0387718671903,0.520290372486,0.0,0.0,0.342865643223,6.0,4.0,1.0,1.0,
TxTx,4,POST,green,T,X,0,0,0,0,0.0145186243008,0.000380816375104,0.00047602046888,0.0257051053195,0.00290372486017,0.467844817327,0.0183267880519,0.470748542187,0.0212305129121,0.0,0.0,0.00290372486017,1.0,1.0,6.0,2.0,
TxTx,5,PRE,yellow,N,X,0,0,0,0,0.0212554910018,0.0,0.00247980728355,0.0597279297152,0.0223891171886,0.266331302253,0.170858721836,0.288720419442,0.193247839025,0.0,0.0,0.0522530820462,1.0,1.0,3.0,2.0,
TxTx,5,PRE,orange,N,X,0,0,0,0,0.0072977185773,0.0,0.00357800765198,0.0833923763639,0.00715601530395,0.105923196826,0.275329460111,0.11307921213,0.282485475414,0.0,0.0,0.0602593169902,4.0,3.0,1.0,1.0,
TxTx,5,PRE,red,N,X,0,0,0,0,0.0118676491427,0.0,0.00180671673516,0.0676633130225,0.0249397761088,0.13479523877,0.0490647583959,0.159735014879,0.0740045345047,0.0,0.0,0.0,3.0,2.0,5.0,4.0,
TxTx,5,PRE,purple,N,X,0,0,0,0,0.00304662037693,0.0,0.00591611166218,0.0255774408389,0.00903358367578,0.0988026073402,0.0633413631855,0.107836191016,0.0723749468613,0.0,0.0,0.0104151905909,5.0,4.0,4.0,3.0,
TxTx,5,PRE,blue,T,X,0,0,0,0,0.00559727929715,0.0,0.0120802040527,0.15119739266,0.0280218223041,0.0187402579,0.247165934533,0.0467620802041,0.275187756837,0.0,0.0,0.0683364035709,6.0,2.0,2.0,1.0,
TxTx,5,PRE,green,T,X,0,0,0,0,0.015162250248,0.0,0.00152331018847,0.0743587926881,0.00758112512399,0.191263993198,0.0100963582259,0.198845118322,0.0176774833499,0.0,0.0,0.00758112512399,2.0,1.0,6.0,2.0,
TxTx,5,POST,yellow,N,X,0,0,0,0,0.0126528584068,0.0,0.00528414393232,0.0833707020882,0.0173552617227,0.0406127667826,0.167044394081,0.0579680285053,0.184399655803,0.0,0.0,0.0304444255917,3.0,1.0,2.0,2.0,
TxTx,5,POST,orange,N,X,0,0,0,0,0.0,0.0,0.00214516852298,0.0543685084413,0.00935632824714,0.0193428754954,0.237216855934,0.0286992037425,0.246573184182,0.0,0.0,0.136696925258,5.0,3.0,1.0,1.0,
TxTx,5,POST,red,N,X,0,0,0,0,0.00184217861861,0.0,0.0201548884391,0.160063506684,0.037522269758,0.0,0.0737477427252,0.037522269758,0.111270012483,0.0,0.0,0.0271600150283,6.0,4.0,4.0,4.0,
TxTx,5,POST,purple,N,X,0,0,0,0,0.00498115402795,0.0,0.00717480093563,0.0649610354983,0.011974161021,0.0253784343906,0.0901576759462,0.0373525954115,0.102131836967,0.0,0.0,0.0188459720522,4.0,2.0,3.0,3.0,
TxTx,5,POST,blue,T,X,0,0,0,0,0.0,0.0,0.00170886306068,0.0287840409158,0.00784137872526,0.279502126989,0.0,0.287343505714,0.00784137872526,0.0,0.0,0.0,1.0,1.0,6.0,2.0,
TxTx,5,POST,green,T,X,0,0,0,0,0.00918665390069,0.0,0.00128467719456,0.0496661051254,0.00214516852298,0.213147337931,0.00981687290179,0.215292506454,0.0119620414248,0.0,0.0,0.00214516852298,2.0,2.0,5.0,1.0,
TxTx,6,PRE,yellow,N,X,0,0,0,0,0.00422352176738,0.0,0.0169301855462,0.0248357519313,0.0375063172334,0.0514403292181,0.0429210887301,0.0889466464515,0.0804274059635,0.0,0.0,0.0147642769475,4.0,3.0,3.0,2.0,
TxTx,6,PRE,orange,N,X,0,0,0,0,0.00404302938416,0.0,0.000649772579597,0.00548696844993,0.0,0.144935383727,0.00263518879503,0.144935383727,0.00263518879503,0.0,0.0,0.0,2.0,1.0,5.0,4.0,
TxTx,6,PRE,red,T,X,0,0,0,0,0.0085553389647,0.0,0.00267128727168,0.0250523427911,0.009132914591,0.529095372175,0.00122734820591,0.538228286766,0.0103602627969,0.0,0.0,0.009132914591,1.0,1.0,6.0,2.0,
TxTx,6,PRE,purple,N,X,0,0,0,0,0.00675041513248,0.0,0.00137174211248,0.00700310446899,0.0,0.0725218395784,0.0275070392029,0.0725218395784,0.0275070392029,0.0,0.0,0.0235362067721,3.0,2.0,4.0,3.0,
TxTx,6,PRE,blue,N,X,0,0,0,0,0.00382643852429,0.0,0.00227420402859,0.013500830265,0.00328496137463,0.00747238466537,0.272796188001,0.01075734604,0.276081149375,0.0,0.0,0.169518446322,6.0,4.0,2.0,1.0,
TxTx,6,PRE,green,T,X,0,0,0,0,0.00595624864631,0.0,0.00537867302,0.0804996029168,0.00916901306765,0.0188434048083,0.477221861237,0.028012417876,0.486390874305,0.0,0.0,0.321276442134,5.0,2.0,1.0,1.0,
TxTx,6,POST,yellow,N,X,0,0,0,0,0.00166707228036,0.0,0.00475784862497,0.0110002433682,0.0353127281577,0.0294597225602,0.630177658798,0.0647724507179,0.665490386955,0.0,0.0,0.391701143831,5.0,3.0,2.0,2.0,
TxTx,6,POST,orange,N,X,0,0,0,0,0.00164273545875,0.0,0.000888293988805,0.00633974202969,0.0133487466537,0.0483816013629,0.0527013871988,0.0617303480165,0.0660501338525,0.0,0.0,0.0134825991725,4.0,2.0,3.0,3.0,
TxTx,6,POST,red,T,X,0,0,0,0,0.00474568021416,0.0,0.00150888293989,0.00865174008275,0.00332197614991,0.673582380141,0.0,0.676904356291,0.00332197614991,0.0,0.0,0.00332197614991,1.0,1.0,6.0,2.0,
TxTx,6,POST,purple,N,X,0,0,0,0,0.0,0.0,0.00105865174008,0.00382088099294,0.000523241664639,0.0563640788513,0.0368824531516,0.0568873205159,0.0374056948163,0.0,0.0,0.0143708931614,3.0,1.0,4.0,4.0,
TxTx,6,POST,blue,N,X,0,0,0,0,0.00232416646386,0.0,0.00261620832319,0.0186420053541,0.0110610854222,0.000815283523972,0.657799951326,0.0118763689462,0.668861036749,0.0,0.0,0.254027743977,6.0,4.0,1.0,1.0,
TxTx,6,POST,green,T,X,0,0,0,0,0.00146020929667,0.0,0.000839620345583,0.00934533949866,0.000316378680944,0.568958384035,0.0,0.569274762716,0.000316378680944,0.0,0.0,0.0,2.0,2.0,5.0,1.0,
TxTx,7,PRE,yellow,N,X,0,0,0,0,0.00747458287577,0.0,0.018243650147,0.0462290552269,0.0170746395551,0.0326968720111,0.0714159197988,0.0497715115661,0.0884905593539,0.0,0.0,0.0,5.0,4.0,5.0,4.0,
TxTx,7,PRE,orange,N,X,0,0,0,0,0.0346452229976,0.0,0.00580962839633,0.0338304580396,0.00949378298912,0.357398420064,0.0850189521414,0.366892203054,0.0945127351305,0.0,0.0,0.0,1.0,1.0,4.0,3.0,
TxTx,7,PRE,red,N,X,0,0,0,0,0.0127882673846,0.0,0.0143823727373,0.0460165078465,0.0160473272167,0.0929186297779,0.0970633036948,0.108965956995,0.113110630911,0.0,0.0,0.0147720429346,3.0,3.0,3.0,2.0,
TxTx,7,PRE,purple,T,X,0,0,0,0,0.0167203939211,0.0,0.00439264586064,0.0400651811966,0.0146657692444,0.0758439902228,0.29239434624,0.0905097594672,0.307060115484,0.0,0.0,0.0,4.0,1.0,1.0,1.0,
TxTx,7,PRE,blue,N,X,0,0,0,0,0.0482128307769,0.0,0.0201211520068,0.0312798894754,0.0251514400085,0.102731233838,0.104679584824,0.127882673846,0.129831024833,0.0,0.0,0.0145240709908,2.0,2.0,2.0,1.0,
TxTx,7,PRE,green,T,X,0,0,0,0,0.00765170569273,0.0,0.0206170958943,0.0779694640264,0.00123985971873,0.0292961139254,0.0403131531404,0.0305359736441,0.0415530128591,0.0,0.0,0.00123985971873,6.0,2.0,6.0,2.0,
TxTx,7,POST,yellow,N,X,0,0,0,0,0.00632128124242,0.0,0.00959718514924,0.0792526085901,0.0581412278573,0.070808056297,0.266767774812,0.128949284154,0.324909002669,0.0,0.0,0.122676534822,4.0,2.0,4.0,4.0,
TxTx,7,POST,orange,N,X,0,0,0,0,0.00638194612958,0.0,0.00334870177141,0.0698859500121,0.043326862412,0.0564547439942,0.31975248726,0.0997816064062,0.363079349672,0.0,0.0,0.0798228585295,5.0,3.0,2.0,2.0,
TxTx,7,POST,red,N,X,0,0,0,0,0.00337296772628,0.0,0.00786216937636,0.0344940548411,0.024229555933,0.105981557874,0.491846639165,0.130211113807,0.516076195098,0.0,0.0,0.130271778694,3.0,1.0,1.0,1.0,
TxTx,7,POST,purple,T,X,0,0,0,0,0.00564183450619,0.0,0.000630914826498,0.00266925503519,0.00139529240476,0.659221062849,0.0,0.660616355254,0.00139529240476,0.0,0.0,0.0,1.0,1.0,6.0,2.0,
TxTx,7,POST,blue,N,X,0,0,0,0,0.0126789614171,0.0,0.0151783547683,0.0735865081291,0.0514074253822,0.000679446736229,0.311404998787,0.0520868721184,0.362812424169,0.0,0.0,0.170128609561,6.0,4.0,3.0,3.0,
TxTx,7,POST,green,T,X,0,0,0,0,0.0203955350643,0.0,0.00168648386314,0.0200558116962,0.074678476098,0.502899781606,0.00627274933269,0.577578257704,0.0809512254307,0.0,0.0,0.074678476098,2.0,2.0,5.0,1.0,
TxTx,8,PRE,yellow,T,X,0,0,0,0,0.0,0.0,0.00554400554401,0.0106029106029,0.00613305613306,0.000831600831601,0.599168399168,0.00696465696466,0.605301455301,0.0,0.0,0.00613305613306,5.0,2.0,1.0,1.0,
TxTx,8,PRE,orange,N,X,0,0,0,0,0.0,0.0,0.0002772002772,0.0024255024255,0.0,0.222453222453,0.0,0.222453222453,0.0,0.0,0.0,0.0,3.0,2.0,6.0,4.0,
TxTx,8,PRE,red,N,X,0,0,0,0,0.0,0.0,0.0226264726265,0.00744975744976,0.0124047124047,0.00672210672211,0.204573804574,0.0191268191268,0.216978516979,0.0,0.0,0.000831600831601,4.0,3.0,2.0,1.0,
TxTx,8,PRE,purple,T,X,0,0,0,0,0.00751905751906,0.0,0.00963270963271,0.0678101178101,0.15492030492,0.339431739432,0.0857241857242,0.494352044352,0.240644490644,0.0,0.0,0.0,2.0,1.0,4.0,2.0,
TxTx,8,PRE,blue,N,X,0,0,0,0,0.00817740817741,0.0,0.0105682605683,0.0646223146223,0.0345114345114,0.000693000693001,0.141961191961,0.0352044352044,0.176472626473,0.0,0.0,0.0,6.0,4.0,3.0,2.0,
TxTx,8,PRE,green,N,X,0,0,0,0,0.00783090783091,0.0,0.0023562023562,0.0205821205821,0.00623700623701,0.485308385308,0.0240124740125,0.491545391545,0.0302494802495,0.0,0.0,0.0,1.0,1.0,5.0,3.0,
TxTx,8,POST,yellow,T,X,0,0,0,0,0.017985786014,0.0,0.00375967205957,0.031629757198,0.0161665898562,0.369660659277,0.168033085114,0.385827249133,0.18419967497,0.0,0.0,0.0161665898562,2.0,2.0,3.0,1.0,
TxTx,8,POST,orange,N,X,0,0,0,0,0.0,0.0,0.000703422514372,0.00727678463143,0.00316540131467,0.0518834744221,0.00295922575012,0.0550488757368,0.00612462706479,0.0,0.0,0.00295922575012,4.0,2.0,6.0,4.0,
TxTx,8,POST,red,N,X,0,0,0,0,0.00206175564557,0.0,0.0223154728697,0.0287311713198,0.0485240255173,0.0215877944066,0.216071991656,0.0701118199238,0.264596017173,0.0,0.0,0.0222063211002,6.0,4.0,2.0,2.0,
TxTx,8,POST,purple,T,X,0,0,0,0,0.0224610085623,0.0,0.00264389841609,0.0427389817353,0.020750964174,0.538942925753,0.0146627210323,0.559693889927,0.0354136852063,0.0,0.0,0.000133407718243,1.0,1.0,5.0,2.0,
TxTx,8,POST,blue,N,X,0,0,0,0,0.00368690421326,0.0,0.015814878599,0.10433696364,0.0495185194169,0.0260751449293,0.120103330342,0.0755936643462,0.169621849759,0.0,0.0,0.0401072112936,5.0,3.0,4.0,3.0,
TxTx,8,POST,green,N,X,0,0,0,0,0.0,0.0,0.00651272224513,0.0398646518059,0.0111577364349,0.0540786377859,0.540398282679,0.0652363742208,0.551556019114,0.0,0.0,0.304254493415,3.0,1.0,1.0,1.0,
TxTx,9,PRE,yellow,N,X,0,0,0,0,0.00828105395232,0.0,0.00261695644381,0.0305072593655,0.00552070263488,0.0360996594372,0.00204337694927,0.0416203620721,0.00756407958415,0.0,0.0,0.00150564617315,4.0,2.0,5.0,4.0,
TxTx,9,PRE,orange,N,X,None,None,None,None,0.0134074206847,0.0,0.00372826671446,0.0885463344685,0.0283921849794,0.212582900161,0.112708370676,0.240975085141,0.141100555655,0.0,0.0,0.0182469976698,2.0,1.0,3.0,3.0,
TxTx,9,PRE,red,N,X,0,0,0,0,0.00716974368166,0.0,0.0148055207026,0.183688833124,0.00544900519806,0.000681125649758,0.146728804445,0.00613013084782,0.152177809643,0.0,0.0,0.085427495967,6.0,4.0,2.0,2.0,
TxTx,9,PRE,purple,N,X,0,0,0,0,0.00509051801398,0.0,0.00580749238215,0.115468721993,0.0201469797455,0.0153791001972,0.352643842983,0.0355260799426,0.372790822728,0.0,0.0,0.172862520165,5.0,3.0,1.0,1.0,
TxTx,9,PRE,blue,T,X,0,0,0,0,0.0113640437354,0.0,0.0017207384836,0.0888689729342,0.00810181036028,0.134862878652,0.071733285535,0.142964689012,0.0798350958953,0.0,0.0,0.0082093565155,3.0,2.0,4.0,1.0,
TxTx,9,PRE,green,T,X,0,0,0,0,0.0108621616777,0.0,0.00552070263488,0.0809822548844,0.0150206130131,0.28625201649,0.0,0.301272629503,0.0150206130131,0.0,0.0,0.0150206130131,1.0,1.0,6.0,2.0,
TxTx,9,POST,yellow,N,X,0,0,0,0,0.00199630019031,0.0,0.00282143760231,0.0542328218369,0.0173944289916,0.0548716378978,0.0449699889538,0.0722660668894,0.0623644179454,0.0,0.0,0.00142402746909,4.0,2.0,5.0,4.0,
TxTx,9,POST,orange,N,X,None,None,None,None,0.00327393231211,0.0,0.00652124728836,0.156882577623,0.0256857291154,0.120363592808,0.15219792651,0.146049321923,0.177883655625,0.0,0.0,0.0470062151479,3.0,1.0,3.0,2.0,
TxTx,9,POST,red,N,X,0,0,0,0,0.00449832976217,0.0,0.0101545136347,0.275329722248,0.0386217543486,0.0221056974407,0.174143919935,0.0607274517894,0.212765674284,0.0,0.0,0.0585049042441,5.0,3.0,2.0,1.0,
TxTx,9,POST,purple,N,X,0,0,0,0,0.00182328750715,0.0,0.0178336150335,0.133512556728,0.0312753696483,0.0172480336443,0.0913240793729,0.0485234032926,0.122599449021,0.0,0.0,0.0711215214469,6.0,4.0,4.0,3.0,
TxTx,9,POST,blue,T,X,0,0,0,0,0.0177404543579,0.0,0.0019164481827,0.175181996034,0.0326062364418,0.227218887662,0.217796350763,0.259825124103,0.250402587205,0.0,0.0,0.0750875044917,2.0,2.0,1.0,1.0,
TxTx,9,POST,green,T,X,0,0,0,0,0.0127363952142,0.0,0.000652124728836,0.0835651259665,0.0232768602191,0.2531441728,0.0145197567176,0.276421033019,0.0377966169366,0.0,0.0,0.0232768602191,1.0,1.0,6.0,2.0,
TxTx,10,PRE,yellow,N,X,0,0,0,0,0.00379417503794,0.0,0.00964804509648,0.148659391487,0.0615740406157,0.00462528004625,0.116932861169,0.066199320662,0.178506901785,0.0,0.0,0.0148876201489,6.0,4.0,4.0,3.0,
TxTx,10,PRE,orange,T,X,0,0,0,0,0.0182120401821,0.0,0.0165859651659,0.074401965744,0.0303534003035,0.11400592614,0.143781166438,0.144359326444,0.174134566741,0.0,0.0,0.0303534003035,3.0,2.0,3.0,1.0,
TxTx,10,PRE,red,N,X,0,0,0,0,0.00274626002746,0.0,0.00975645009756,0.125532991255,0.0309676953097,0.0329551203296,0.100093951001,0.0639228156392,0.131061646311,0.0,0.0,0.0348341403483,5.0,3.0,5.0,4.0,
TxTx,10,PRE,purple,T,X,0,0,0,0,0.0195490351955,0.0,0.00238491002385,0.202536677025,0.038700585387,0.471670159717,0.00303534003035,0.510370745104,0.0417359254174,0.0,0.0,0.00144540001445,1.0,1.0,6.0,2.0,
TxTx,10,PRE,blue,N,X,0,0,0,0,0.00361350003614,0.0,0.00126472501265,0.0502637855026,0.00925056009251,0.115884946159,0.202572812026,0.125135506251,0.211823372118,0.0,0.0,0.0550697405507,2.0,1.0,2.0,2.0,
TxTx,10,PRE,green,N,X,0,0,0,0,0.0097203150972,0.0,0.00227650502277,0.128568331286,0.028799595288,0.064103490641,0.236828792368,0.092903085929,0.265628387656,0.0,0.0,0.00776902507769,4.0,2.0,1.0,1.0,
TxTx,10,POST,yellow,N,X,0,0,0,0,0.00234223628382,0.0,0.00884163539597,0.156451573345,0.0653250925858,0.0273833173914,0.165587521154,0.0927084099772,0.230912613739,0.0,0.0,0.000515046722096,6.0,4.0,4.0,4.0,
TxTx,10,POST,orange,T,X,0,0,0,0,0.00505236308341,0.0,0.0170088048463,0.215191425698,0.0577220219263,0.0754788708214,0.032067789959,0.133200892748,0.0897898118853,0.0,0.0,0.0577220219263,4.0,2.0,6.0,2.0,
TxTx,10,POST,red,N,X,0,0,0,0,0.012912957104,0.0,0.000183945257891,0.181333235229,0.0482672356707,0.371360949648,0.219176906286,0.419628185319,0.267444141957,0.0,0.0,0.0434723959483,2.0,1.0,2.0,2.0,
TxTx,10,POST,purple,T,X,0,0,0,0,0.0142005739092,0.0,0.000674465945601,0.217128982415,0.0411546856989,0.415225762147,0.13240379663,0.456380447845,0.173558482329,0.0,0.0,0.0313074828931,1.0,1.0,5.0,1.0,
TxTx,10,POST,blue,N,X,0,0,0,0,0.001017830427,0.0,0.000257523361048,0.0542515880607,0.020295293454,0.122826380203,0.193964142938,0.143121673657,0.214259436392,0.0,0.0,0.0,3.0,2.0,3.0,3.0,
TxTx,10,POST,green,N,X,0,0,0,0,0.00165550732102,0.0,0.0060824565276,0.112096240159,0.0226130037034,0.0386039781228,0.307679101366,0.0612169818262,0.33029210507,0.0,0.0,0.000183945257891,5.0,3.0,1.0,1.0,
TxTx,11,PRE,yellow,T,X,0,0,0,0,0.00714285714286,0.0,0.00290739411342,0.0187724335966,0.00843503230438,0.0169777458722,0.197702799713,0.0254127781766,0.206137832017,0.0,0.0,0.00843503230438,4.0,2.0,2.0,1.0,
TxTx,11,PRE,orange,N,X,0,0,0,0,0.00445082555635,0.0,0.0097272074659,0.165685570711,0.0345297918162,0.00369705671213,0.0577171572146,0.0382268485284,0.0922469490309,0.0,0.0,0.0010768126346,5.0,3.0,4.0,2.0,
TxTx,11,PRE,red,N,X,0,0,0,0,0.00646087580761,0.0,0.0105527638191,0.223079684135,0.0757717157215,0.0,0.0,0.0757717157215,0.0757717157215,0.0,0.0,0.0,6.0,4.0,6.0,4.0,
TxTx,11,PRE,purple,N,X,0,0,0,0,0.00524048815506,0.0,0.0010768126346,0.0558865757358,0.0132089016511,0.0511127063891,0.73391959799,0.0643216080402,0.747128499641,0.0,0.0,0.0159009332376,3.0,2.0,1.0,1.0,
TxTx,11,PRE,blue,T,X,0,0,0,0,0.0137114142139,0.0,0.000358937544867,0.0193108399139,0.00455850681981,0.428391959799,0.0577889447236,0.432950466619,0.0623474515434,0.0,0.0,0.0,2.0,1.0,3.0,2.0,
TxTx,11,PRE,green,N,X,0,0,0,0,0.0,0.0,0.000179468772434,0.0174084709261,0.00247666905958,0.546949030869,0.0,0.549425699928,0.00247666905958,0.0,0.0,0.0,1.0,1.0,5.0,3.0,
TxTx,11,POST,yellow,T,X,0,0,0,0,0.00708941493929,0.0,0.00106709186802,0.0302833312891,0.00797252545075,0.259340120201,0.0129645529253,0.267312645652,0.0209370783761,0.0,0.0,0.00797252545075,2.0,2.0,5.0,2.0,
TxTx,11,POST,orange,N,X,0,0,0,0,0.00337299153686,0.0,0.0113823132589,0.197019502024,0.0766466331412,0.0164479332761,0.0156752115786,0.0930945664173,0.0923218447197,0.0,0.0,0.0,6.0,4.0,4.0,3.0,
TxTx,11,POST,red,N,X,0,0,0,0,0.00761682816141,0.0,0.00369189255489,0.295719367104,0.101557708819,0.0277321231449,0.0,0.129289831964,0.101557708819,0.0,0.0,0.0,5.0,3.0,6.0,4.0,
TxTx,11,POST,purple,N,X,0,0,0,0,0.00727339629584,0.0,0.00121427695327,0.0652397890347,0.0205691156629,0.0335827302833,0.645811357782,0.0541518459463,0.666380473445,0.0,0.0,0.211186066479,4.0,2.0,1.0,1.0,
TxTx,11,POST,blue,T,X,0,0,0,0,0.0170734698884,0.0,0.000343431865571,0.101484116276,0.0146203851343,0.374990800932,0.0662332883601,0.389611186066,0.0808536734944,0.0,0.0,0.0168772231081,1.0,1.0,3.0,1.0,
TxTx,11,POST,green,N,X,0,0,0,0,0.00572795290077,0.0,0.000257573899178,0.0509137740709,0.0388691279284,0.134171470624,0.105580767816,0.173040598553,0.144449895744,0.0,0.0,0.0312768306145,3.0,1.0,2.0,2.0,
TxTx,12,PRE,yellow,N,X,0,0,0,0,0.0,0.0,0.01505850065,0.1687129857,0.00505561172902,0.145023833598,0.0,0.150079445327,0.00505561172902,0.0,0.0,0.0,2.0,2.0,6.0,4.0,
TxTx,12,PRE,orange,N,X,0,0,0,0,0.0111223458038,0.0,0.00155279503106,0.00646396071067,0.000505561172902,1.14672107468,0.0,1.14722663585,0.000505561172902,0.0,0.0,0.0,1.0,1.0,5.0,3.0,
